date;feeToken0;feeToken1;feeV;fgV;feeUSD;activeLiquidity;amountV;amountTR;amountVlast;S1%;unb%;multiplier;feeunb
2023-05-25;0.0003307190442581138;0.0026161271194703353;0.0005087771632655123;1.0535372328537606e-19;21.87971266978812;35.0;42.958009912688105;38.13095181707391;42.958009912688105;0.0011843592482510218;2.762945016185035e-19;4286582763367250.0;1.1869061939348894e-19
2023-05-26;0.001086861831713275;0.011006266940055085;0.0018375004872582888;3.217399346295663e-19;79.02080831176384;66.66666666666667;42.97104964210327;38.13090587309115;42.97104964210327;0.004276135916070097;8.437773172774714e-19;5067848860724842.0;3.625799698761094e-19
2023-05-27;5.1776195306775114e-05;0.0;5.1776195306775114e-05;2.5635782733441153e-20;2.2266099153823053;13.636363636363637;42.99043149142903;38.130665006266035;42.99043149142903;0.00012043655648605831;6.723140739671969e-20;1791373424259664.8;2.8903072137610325e-20
2023-05-28;0.002086887706056505;0.05177845917780441;0.005585915467788531;9.67973483824551e-19;240.21955830033377;72.72727272727273;42.989144155488574;38.1306875028476;42.989144155488574;0.012993781517456327;2.5385681382017117e-18;5118547468519380.0;1.0913087164168363e-18
2023-05-29;0.0008566390374659106;0.0;0.0008566390374659106;1.9498028058302867e-19;36.83934216146547;40.90909090909091;42.92825155945836;38.130717518193705;42.92825155945836;0.001995513458728714;5.113470012464247e-19;3902464381065276.5;2.1951232703681187e-19
2023-05-30;0.000612453481346858;0.0;0.000612453481346858;1.6319709379120402e-19;26.33826194059648;36.36363636363637;42.97387720262678;38.13088369135919;42.97387720262678;0.0014251762261502942;4.2799190050815944e-19;3329914011125367.0;1.8392471376156503e-19
2023-05-31;0.0007449727774539294;3.7700050794576175e-05;0.0007475613936556044;1.4723159691423345e-19;32.14851152364944;38.095238095238095;43.02214957315201;38.12981091180487;43.02214957315201;0.0017376198099644012;3.8613251257600917e-19;4500060868669678.0;1.6612250711102066e-19
2023-06-01;0.0017442744151437955;6.516461368293836e-05;0.0017487694675113773;3.1881448804397004e-19;75.20497427452236;34.78260869565217;43.08357130959884;38.12643413377395;43.08357130959884;0.004059016962509231;8.362032675947295e-19;4854103206490285.0;3.602662310873709e-19
2023-06-02;0.0015955829418541323;4.758392426205858e-05;0.0015988963222304587;3.0030637238851793e-19;68.75975308059735;37.5;43.16276717256281;38.11838798029183;43.16276717256281;0.00370434155863581;7.878254782017119e-19;4701982432824245.0;3.4004727688233443e-19
2023-06-03;6.803771053327717e-05;0.00021642472747279254;8.313686044755225e-05;4.5716033996429164e-20;3.5752599570029053;21.73913043478261;43.23158381992263;38.10757084476603;43.23158381992263;0.00019230584008638577;1.199657521668247e-19;1603006163116993.0;5.1863094703201476e-20
2023-06-04;0.0;0.003231298076170004;0.00022524599537602051;4.69822666409275e-20;9.686593689103617;10.0;43.23350265131646;38.10721323571203;43.23350265131646;0.0005209987198878085;1.232896941330211e-19;4225809168815738.0;5.330245318179964e-20
2023-06-05;0.0020255994953767785;0.0011826597019346454;0.0021082997309742886;3.680512403094668e-19;90.66639713039946;28.571428571428573;43.224913087137296;38.10878943947862;43.224913087137296;0.004877510630788679;9.65790951963921e-19;5050275756746671.0;4.1746229958984076e-19
2023-06-06;0.0005153454939597592;0.05397592093185487;0.004281419159425766;7.516324741017048e-19;184.12033359735392;36.36363636363637;43.30923439001383;38.090418099515894;43.30923439001383;0.009885695786885045;1.973284914169156e-18;5009766058566043.0;8.54614588660303e-19
2023-06-07;0.001481841298723916;0.0043128277438405395;0.0017823582184389494;3.16324866278188e-19;76.6494420539239;47.61904761904762;43.1667832905967;38.117859496027705;43.1667832905967;0.004129004022468388;8.298599933481378e-19;4975542929608625.0;3.5822386494395083e-19
2023-06-08;7.0308591084635e-05;0.002243154261908764;0.00022652336950105162;4.421077763789732e-20;9.741526537598856;17.391304347826086;43.21827800424783;38.10996397853989;43.21827800424783;0.0005241378878602872;1.1600844771932312e-19;4518101036300509.0;5.013685344374956e-20
2023-06-09;4.776190100843097e-05;0.01268873783595342;0.0009286503861890755;1.9994638595742965e-19;39.93615493685435;23.80952380952381;43.21396755635151;38.11070718398256;43.21396755635151;0.002148958863770388;5.246462234147797e-19;4096015120023925.0;2.267204487720864e-19
2023-06-10;0.0011273773336708155;0.09531765812735273;0.007617663651840025;1.3258638373303313e-18;327.593893655892;52.17391304347826;43.16699020975219;38.11783193623561;43.16699020975219;0.017646964995301107;3.478329616302068e-18;5073402161944101.0;1.5014902049320246e-18
2023-06-11;0.0006480405013671569;0.004443661749568231;0.0009494177172052597;1.6817746097868547e-19;40.829243833840415;25.0;42.89612338335794;38.12995396074075;42.89612338335794;0.0022132949141357556;4.410638973019581e-19;5018082249929662.0;1.891993135860951e-19
2023-06-12;4.522292623038311e-07;0.024809083767349867;0.0016743639334845365;2.918562479319186e-19;72.00520073299676;23.80952380952381;42.89757922839346;38.1299997006646;42.89757922839346;0.003903166480723678;7.654242072465362e-19;5099350717903939.0;3.2834845573688546e-19
2023-06-13;0.0005376598912110886;0.016685025027167195;0.0016571821861172205;2.8719560598226154e-19;71.26630810434791;54.54545454545455;42.80807449056498;38.12532672611866;42.80807449056498;0.0038711906710087326;7.532934944935473e-19;5139020447284499.0;3.224704402553777e-19
2023-06-14;0.00015379679785501623;0.06642225768759717;0.0045354570841679666;7.9392561886143975e-19;195.0451101044472;40.0;42.79137669037009;38.124055300658476;42.79137669037009;0.010598997823756954;2.082479454507892e-18;5089604990250234.0;8.911216278780366e-19
2023-06-15;0.0;0.029784235832798555;0.001951230918733005;3.581107807360447e-19;83.91172980381047;25.0;42.54131152159111;38.09201776478197;42.54131152159111;0.0045866731629622915;9.40120271253093e-19;4878815299715516.0;3.9993949327140567e-19
2023-06-16;0.0018943235276689325;0.03546288605290866;0.004198567199797285;7.858248562644952e-19;180.55732566050983;31.818181818181817;42.414464183640504;38.06772741833849;42.414464183640504;0.009898904254970397;2.064280979079243e-18;4795327939990867.0;8.75553716521269e-19
2023-06-17;0.001492550569573474;0.018087016773269255;0.0026763555251336705;4.732222503840594e-19;115.09535828274855;58.333333333333336;42.40760171792195;38.066278873955305;42.40760171792195;0.006311027779726132;1.243153427081718e-18;5076628228054815.0;5.271915540995121e-19
2023-06-18;0.00025674326204049085;0.0021612120817982115;0.00039782087580202016;9.325224366051006e-20;17.108091881964558;12.5;42.42372894518175;38.06966199377749;42.42372894518175;0.0009377319855971841;2.4495159341249786e-19;3828233866672775.0;1.0391760003622176e-19
2023-06-19;1.928171933021695e-11;0.030955679920892733;0.0020118649329665538;3.493417008194594e-19;86.51926588292801;36.8421052631579;42.43182562429953;38.07133270170933;42.43182562429953;0.004741405544932327;9.175977724671946e-19;5167193826314393.0;3.893534867457368e-19
2023-06-20;8.615446207561554e-05;0.07468060652531244;0.004862509227175145;9.031787080074086e-19;209.10982730029576;62.5;42.299151075120186;38.04169246348256;42.299151075120186;0.011495524386623471;2.3741811931064813e-18;4841890088254903.0;1.0042584896692014e-18
2023-06-21;0.004688772088232477;0.10686352239269137;0.011371306567769619;1.9723173139112702e-18;489.01746844528407;87.5;41.947783743995814;37.94289672703294;41.947783743995814;0.027108241610970085;5.198120027841906e-18;5215008785055809.0;2.1804961480324576e-18
2023-06-22;0.0025766158952999214;0.04235160608836123;0.005245706497473535;9.633282398173688e-19;225.58903819129333;69.56521739130434;41.940045399995455;37.940431831803;41.940045399995455;0.012507631900355795;2.5390544949197794e-18;4926098248533642.0;1.0648806078999808e-18
2023-06-23;0.0005085632439499509;0.0649486290488597;0.004529197968638596;7.873587712941141e-19;194.77593990728136;47.82608695652174;41.79342142065909;37.891660944959995;41.79342142065909;0.010837107407530288;2.0779209769606086e-18;5215360703168708.0;8.684342706894235e-19
2023-06-24;0.0005736126713876845;0.0216964809338757;0.0019131037601009119;4.266910919160138e-19;82.27209002432161;26.08695652173913;41.51385726013945;37.78881323296228;41.51385726013945;0.004608349805012759;1.1291465791358097e-18;4081268003787206.5;4.687522991201876e-19
2023-06-25;0.003723689506608851;0.028552601781546453;0.005497222998589378;9.639611309579172e-19;236.40538211051376;76.19047619047619;41.49319507865181;37.78074694923773;41.49319507865181;0.013248492887012433;2.5514612833173916e-18;5192511825923864.0;1.0586828076431581e-18
2023-06-26;4.4928812998197695e-05;0.034417774158361183;0.002172923796889517;3.9652384984989515e-19;93.44552342746707;36.36363636363637;41.655098443506276;37.84228904071044;41.655098443506276;0.0052164653981948755;1.0478326229772143e-18;4978338413794844.0;4.364757106243326e-19
2023-06-27;0.0020659791207841725;0.016253616432462058;0.0030684498905066554;5.722282119114307e-19;131.9571843889781;52.17391304347826;41.48766207944145;37.778576746383756;41.48766207944145;0.0073960539994544;1.5146897029841274e-18;4882883923276993.0;6.284093455261503e-19
2023-06-28;0.00011418236959116866;0.05147624901437079;0.0032724707565727593;5.678715682108363e-19;140.73100178973695;50.0;41.46082601296097;37.76799048684963;41.46082601296097;0.007892922238331093;1.5035789855130433e-18;5249423086102731.0;6.233962671510066e-19
2023-06-29;0.0007926815326428188;0.0170996542845504;0.001833045981904923;3.824136985914777e-19;78.82924449118643;36.36363636363637;41.31583664036458;37.70912297327568;41.31583664036458;0.0044366667383762505;1.0141145389737461e-18;4374916804630398.0;4.189899062685793e-19
2023-06-30;0.009725950404203512;0.019421088960699575;0.010929502836824158;1.90721419406384e-18;470.01791542391067;62.5;41.27593332881995;37.692446366326216;41.27593332881995;0.026479117382411526;5.059937409018144e-18;5233091882760990.0;2.0885363914263488e-18
2023-07-01;0.0003815015816195917;0.023914173952183378;0.0018923763621524815;3.652226866634625e-19;81.38071842935219;56.52173913043478;41.984092277786104;37.954309149940286;41.984092277786104;0.004507365193539608;9.622693571384294e-19;4684099270232910.0;4.040000548618573e-19
2023-07-02;0.0019866386677389173;0.011173527010136235;0.0026901836550037783;4.730116909903052e-19;115.69003023377829;29.166666666666668;41.85603101473419;37.91295631905745;41.85603101473419;0.006427230651794905;1.2476254476429199e-18;5151570660840215.0;5.222064943131369e-19
2023-07-03;0.0023726443875540025;0.05638233842267886;0.005943405512477173;1.0520137869339544e-18;255.59324254727255;45.833333333333336;41.9492480115892;37.94336186281617;41.9492480115892;0.014168085947178851;2.7725898162042137e-18;5110054817475860.0;1.1630805783435708e-18
2023-07-04;0.0012353080281886418;0.016775760034666666;0.0022869133159430246;3.996692823077664e-19;98.3475868539195;66.66666666666667;41.84489229473951;37.909217767713024;41.84489229473951;0.0054652149653890295;1.054279950477273e-18;5183836572928210.0;4.411623097622479e-19
2023-07-05;0.00063371878768626;0.02103267481532483;0.0019551472081144124;3.529346642532347e-19;84.08014791017155;43.47826086956522;41.85979131322987;37.91421344110584;41.85979131322987;0.004670704623165391;9.308769250916068e-19;5017531853317506.0;3.896631382263577e-19
2023-07-06;0.0005372372690288161;0.05046617359625949;0.0036806829336546755;6.642610013537238e-19;158.28596649282042;43.47826086956522;41.800458032536355;37.8940880952378;41.800458032536355;0.008805365077075784;1.7529409856341216e-18;5023195389484528.0;7.327373610351201e-19
2023-07-07;0.00018398821307090716;0.020905265653230923;0.0014722625846172776;3.476908788359324e-19;63.31393122905365;26.31578947368421;41.485959608212;37.777908127266464;41.485959608212;0.0035488213326174294;9.203550330649043e-19;3855926468723036.0;3.8181811726945243e-19
2023-07-08;0.0004410799813941265;0.020464822275761536;0.0017021617325961543;3.196889397358585e-19;73.200631466387;47.61904761904762;41.53166627563344;37.79571710886471;41.53166627563344;0.004098467230520942;8.458337721574221e-19;4845475985272148.0;3.5128885949902227e-19
2023-07-09;0.0012602127746536938;0.004805217999244397;0.0015567781862063836;2.7346390823581334e-19;66.94848327344035;45.833333333333336;41.4527981056017;37.76480435114901;41.4527981056017;0.003755544275299498;7.241237256072085e-19;5186329549070243.0;3.001695460107174e-19
2023-07-10;0.001155629513963615;0.014021984848697778;0.0020194242137688075;3.534779148444898e-19;86.84434905073765;22.727272727272727;41.53222025532558;37.795931138834135;41.53222025532558;0.004862307387744004;9.352274284395188e-19;5199064141924329.0;3.884207154677184e-19
2023-07-11;0.00017890416584754153;0.033624141370940254;0.002247411345110045;4.0438780579469037e-19;96.64882394921558;52.17391304347826;41.55696444816374;37.805445930809704;41.55696444816374;0.005408025766447314;1.0696549024571426e-18;5055860309735733.0;4.445161075321553e-19
2023-07-12;0.0017433412059498815;0.005885662889899861;0.0021063982393418243;3.715780670418865e-19;90.58462441423569;33.333333333333336;41.408329246495825;37.74699700793191;41.408329246495825;0.00508689502250342;9.843910681525352e-19;5167555036892295.0;4.0761989457369887e-19
