"25/04/2022 01:00:00,28/04/2022 21:00:00,1650819600,1651150800,L,+0.3009147490106443,1116.6213192078799"
"28/04/2022 21:00:00,30/04/2022 03:00:00,1651150800,1651258800,L,+2.7935976034200394,1119.4149168113"
"30/04/2022 03:00:00,01/05/2022 07:00:00,1651258800,1651359600,L,+11.162057144352275,1130.5769739556522"
"01/05/2022 07:00:00,01/05/2022 23:00:00,1651359600,1651417200,L,-19.981111024870188,1110.595862930782"
"01/05/2022 23:00:00,06/05/2022 18:00:00,1651417200,1651831200,L,+25.610762146463458,1136.2066250772455"
"06/05/2022 18:00:00,09/05/2022 10:00:00,1651831200,1652061600,L,+13.048274242765729,1149.2548993200112"
"09/05/2022 10:00:00,09/05/2022 23:00:00,1652061600,1652108400,L,-0.5005710557984457,1148.7543282642127"
"09/05/2022 23:00:00,10/05/2022 13:00:00,1652108400,1652158800,L,-14.535613713197563,1134.2187145510152"
"10/05/2022 13:00:00,11/05/2022 05:00:00,1652158800,1652216400,L,+22.343805272144436,1156.5625198231596"
"11/05/2022 05:00:00,11/05/2022 20:00:00,1652216400,1652270400,L,+74.60593844257392,1231.1684582657335"
"11/05/2022 20:00:00,11/05/2022 21:00:00,1652270400,1652274000,L,-51.908164419396144,1179.2602938463374"
"11/05/2022 21:00:00,12/05/2022 00:00:00,1652274000,1652284800,L,+28.823117031645324,1208.0834108779827"
"12/05/2022 00:00:00,12/05/2022 03:00:00,1652284800,1652295600,L,+17.250204959393386,1225.333615837376"
"12/05/2022 03:00:00,12/05/2022 11:00:00,1652295600,1652324400,L,+37.66446845884775,1262.9980842962239"
"12/05/2022 11:00:00,12/05/2022 13:00:00,1652324400,1652331600,L,+36.846530264036346,1299.8446145602602"
"12/05/2022 13:00:00,12/05/2022 22:00:00,1652331600,1652364000,L,-34.63444263537713,1265.210171924883"
"12/05/2022 22:00:00,13/05/2022 10:00:00,1652364000,1652407200,L,-21.262272239376216,1243.9478996855069"
"13/05/2022 10:00:00,13/05/2022 13:00:00,1652407200,1652418000,L,-24.777646125749243,1219.1702535597576"
"13/05/2022 13:00:00,14/05/2022 18:00:00,1652418000,1652522400,L,+41.44891519518819,1260.6191687549458"
"14/05/2022 18:00:00,15/05/2022 20:00:00,1652522400,1652616000,L,-5.5026948955053285,1255.1164738594405"
"15/05/2022 20:00:00,19/05/2022 01:00:00,1652616000,1652893200,L,+43.964507933734694,1299.0809817931752"
"19/05/2022 01:00:00,23/05/2022 15:00:00,1652893200,1653289200,L,+50.76979562017573,1349.850777413351"
"23/05/2022 15:00:00,24/05/2022 07:00:00,1653289200,1653346800,L,+11.056945002710108,1360.907722416061"
"24/05/2022 07:00:00,27/05/2022 08:00:00,1653346800,1653609600,L,+37.89948200726349,1398.8072044233245"
"27/05/2022 08:00:00,30/05/2022 14:00:00,1653609600,1653890400,L,+21.42598921649528,1420.2331936398198"
"30/05/2022 14:00:00,03/06/2022 18:00:00,1653890400,1654250400,L,+42.67878636403043,1462.9119800038502"
"03/06/2022 18:00:00,06/06/2022 14:00:00,1654250400,1654495200,L,-19.711164397606353,1443.2008156062439"
"06/06/2022 14:00:00,07/06/2022 08:00:00,1654495200,1654560000,L,+36.875674450129964,1480.0764900563738"
"07/06/2022 08:00:00,10/06/2022 01:00:00,1654560000,1654794000,L,-5.707490190598037,1474.3689998657758"
"10/06/2022 01:00:00,11/06/2022 00:00:00,1654794000,1654876800,L,+7.80888381337104,1482.1778836791468"
"11/06/2022 00:00:00,11/06/2022 22:00:00,1654876800,1654956000,L,+19.904086808768398,1502.0819704879152"
"11/06/2022 22:00:00,13/06/2022 07:00:00,1654956000,1655074800,L,+24.75322115228778,1526.835191640203"
"13/06/2022 07:00:00,13/06/2022 13:00:00,1655074800,1655096400,L,-4.906478355945637,1521.9287132842574"
"13/06/2022 13:00:00,13/06/2022 19:00:00,1655096400,1655118000,L,-3.3339630375958222,1518.5947502466615"
"13/06/2022 19:00:00,14/06/2022 00:00:00,1655118000,1655136000,L,-18.563005231365423,1500.031745015296"
"14/06/2022 00:00:00,14/06/2022 09:00:00,1655136000,1655168400,L,+27.676130782616838,1527.707875797913"
"14/06/2022 09:00:00,14/06/2022 11:00:00,1655168400,1655175600,L,-36.46423838598503,1491.243637411928"
"14/06/2022 11:00:00,15/06/2022 05:00:00,1655175600,1655240400,L,+24.1389394669618,1515.3825768788897"
"15/06/2022 05:00:00,15/06/2022 16:00:00,1655240400,1655280000,L,+22.86201961541792,1538.2445964943076"
"15/06/2022 16:00:00,15/06/2022 21:00:00,1655280000,1655298000,L,-34.72697014574851,1503.5176263485591"
"15/06/2022 21:00:00,16/06/2022 07:00:00,1655298000,1655334000,L,-33.714188448308505,1469.8034379002506"
"16/06/2022 07:00:00,16/06/2022 17:00:00,1655334000,1655370000,L,+5.9580354175277535,1475.7614733177784"
"16/06/2022 17:00:00,18/06/2022 15:00:00,1655370000,1655535600,L,+58.628295204748156,1534.3897685225265"
"18/06/2022 15:00:00,19/06/2022 03:00:00,1655535600,1655578800,L,+19.592422956455266,1553.9821914789818"
"19/06/2022 03:00:00,19/06/2022 18:00:00,1655578800,1655632800,L,-12.07250991039382,1541.909681568588"
"19/06/2022 18:00:00,20/06/2022 17:00:00,1655632800,1655715600,L,-17.51250083892637,1524.3971807296616"
"20/06/2022 17:00:00,21/06/2022 13:00:00,1655715600,1655787600,L,-24.643846283811854,1499.7533344458498"
"21/06/2022 13:00:00,22/06/2022 15:00:00,1655787600,1655881200,L,+10.275190567537948,1510.0285250133877"
"22/06/2022 15:00:00,22/06/2022 22:00:00,1655881200,1655906400,L,-22.734399159569875,1487.2941258538178"
"22/06/2022 22:00:00,23/06/2022 02:00:00,1655906400,1655920800,L,-59.65224995006224,1427.6418759037556"
"23/06/2022 02:00:00,23/06/2022 11:00:00,1655920800,1655953200,L,-20.515710725032932,1407.1261651787227"
"23/06/2022 11:00:00,24/06/2022 03:00:00,1655953200,1656010800,L,-39.025485453256806,1368.1006797254659"
"24/06/2022 03:00:00,24/06/2022 08:00:00,1656010800,1656028800,L,-37.62141186891586,1330.47926785655"
"24/06/2022 08:00:00,27/06/2022 21:00:00,1656028800,1656334800,L,+81.75779694015455,1412.2370647967045"
"27/06/2022 21:00:00,28/06/2022 09:00:00,1656334800,1656378000,L,+27.256157026904702,1439.4932218236092"
"28/06/2022 09:00:00,28/06/2022 20:00:00,1656378000,1656417600,L,-30.068075097055953,1409.4251467265533"
"28/06/2022 20:00:00,29/06/2022 02:00:00,1656417600,1656439200,L,-9.706362727724127,1399.7187839988292"
