Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-25 01:00:00,1792.204345703125,1796.906982421875,1763.3651123046875,1775.4893798828125,581422080,0.0,0.0
2023-05-25 02:00:00,1776.4427490234375,1780.2073974609375,1774.828857421875,1779.305908203125,78939648,0.0,0.0
2023-05-25 03:00:00,1779.4569091796875,1781.829345703125,1776.3681640625,1780.9969482421875,0,0.0,0.0
2023-05-25 04:00:00,1781.047607421875,1781.259765625,1774.3377685546875,1778.1715087890625,0,0.0,0.0
2023-05-25 05:00:00,1778.50439453125,1784.122314453125,1778.50439453125,1783.436767578125,0,0.0,0.0
2023-05-25 06:00:00,1783.6463623046875,1786.61181640625,1782.35400390625,1783.699462890625,0,0.0,0.0
2023-05-25 07:00:00,1783.93701171875,1784.3529052734375,1778.1868896484375,1778.1868896484375,0,0.0,0.0
2023-05-25 08:00:00,1777.925537109375,1786.2056884765625,1777.925537109375,1784.871826171875,0,0.0,0.0
2023-05-25 09:00:00,1784.8587646484375,1787.7464599609375,1784.8587646484375,1787.260986328125,0,0.0,0.0
2023-05-25 10:00:00,1786.99365234375,1787.9119873046875,1785.1243896484375,1785.41748046875,0,0.0,0.0
2023-05-25 11:00:00,1785.3603515625,1790.40087890625,1782.7318115234375,1788.852783203125,0,0.0,0.0
2023-05-25 12:00:00,1789.484375,1807.65234375,1789.484375,1801.244384765625,384258560,0.0,0.0
2023-05-25 13:00:00,1801.634765625,1805.558349609375,1794.64208984375,1799.370849609375,0,0.0,0.0
2023-05-25 14:00:00,1799.395263671875,1803.103271484375,1795.0875244140625,1799.3985595703125,0,0.0,0.0
2023-05-25 15:00:00,1799.3607177734375,1800.6529541015625,1788.289306640625,1790.8990478515625,0,0.0,0.0
2023-05-25 16:00:00,1791.1295166015625,1798.7548828125,1791.1295166015625,1797.843505859375,21660160,0.0,0.0
2023-05-25 17:00:00,1796.9671630859375,1805.7657470703125,1795.89111328125,1804.2955322265625,7647232,0.0,0.0
2023-05-25 18:00:00,1804.346435546875,1809.0716552734375,1803.7265625,1805.322998046875,43439104,0.0,0.0
2023-05-25 19:00:00,1805.31591796875,1815.9947509765625,1804.5548095703125,1809.8974609375,83194368,0.0,0.0
2023-05-25 20:00:00,1808.9998779296875,1813.24853515625,1808.9998779296875,1810.3397216796875,0,0.0,0.0
2023-05-25 21:00:00,1810.09716796875,1810.09716796875,1805.941162109375,1807.109619140625,0,0.0,0.0
2023-05-25 22:00:00,1807.4283447265625,1809.25732421875,1806.23388671875,1807.7156982421875,0,0.0,0.0
2023-05-25 23:00:00,1807.454345703125,1811.270751953125,1805.5831298828125,1806.021484375,35717120,0.0,0.0
2023-05-26 00:00:00,1805.7254638671875,1808.5648193359375,1802.921630859375,1805.0792236328125,0,0.0,0.0
2023-05-26 01:00:00,1804.999755859375,1808.865966796875,1798.406005859375,1801.9771728515625,0,0.0,0.0
2023-05-26 02:00:00,1801.99609375,1804.218505859375,1800.9666748046875,1801.46240234375,0,0.0,0.0
2023-05-26 03:00:00,1801.825439453125,1807.5753173828125,1801.825439453125,1807.5587158203125,0,0.0,0.0
2023-05-26 04:00:00,1807.0760498046875,1809.33740234375,1805.6597900390625,1807.684326171875,0,0.0,0.0
2023-05-26 05:00:00,1807.81689453125,1808.4715576171875,1803.2498779296875,1803.3837890625,8964608,0.0,0.0
2023-05-26 06:00:00,1803.2939453125,1811.3621826171875,1802.7171630859375,1811.3621826171875,0,0.0,0.0
2023-05-26 07:00:00,1811.7216796875,1817.0003662109375,1809.7994384765625,1816.9627685546875,22408704,0.0,0.0
2023-05-26 08:00:00,1816.7392578125,1817.15771484375,1813.824462890625,1814.0260009765625,14751232,0.0,0.0
2023-05-26 09:00:00,1814.2349853515625,1814.723876953125,1812.3941650390625,1813.2801513671875,15186944,0.0,0.0
2023-05-26 10:00:00,1813.4140625,1814.6156005859375,1811.5419921875,1813.7943115234375,0,0.0,0.0
2023-05-26 11:00:00,1813.8494873046875,1815.1673583984375,1811.6370849609375,1813.35302734375,53585408,0.0,0.0
2023-05-26 12:00:00,1813.1390380859375,1816.39111328125,1810.3677978515625,1815.2083740234375,0,0.0,0.0
2023-05-26 13:00:00,1814.6300048828125,1826.4500732421875,1814.6300048828125,1824.5386962890625,117298176,0.0,0.0
2023-05-26 14:00:00,1823.493408203125,1837.8203125,1822.5042724609375,1831.2210693359375,291341824,0.0,0.0
2023-05-26 15:00:00,1831.18701171875,1837.3785400390625,1831.0545654296875,1831.0545654296875,82762240,0.0,0.0
2023-05-26 16:00:00,1831.15576171875,1832.6904296875,1828.9525146484375,1828.9525146484375,0,0.0,0.0
2023-05-26 17:00:00,1828.876220703125,1830.375244140625,1823.6649169921875,1824.846435546875,0,0.0,0.0
2023-05-26 18:00:00,1824.9608154296875,1834.2841796875,1823.7843017578125,1832.2613525390625,0,0.0,0.0
2023-05-26 19:00:00,1832.213623046875,1837.6602783203125,1832.213623046875,1835.794921875,0,0.0,0.0
2023-05-26 20:00:00,1835.872314453125,1837.8658447265625,1834.1929931640625,1835.721923828125,0,0.0,0.0
2023-05-26 21:00:00,1835.416259765625,1836.4884033203125,1831.70068359375,1831.85107421875,0,0.0,0.0
2023-05-26 22:00:00,1831.654052734375,1832.5416259765625,1827.30029296875,1827.30029296875,0,0.0,0.0
2023-05-26 23:00:00,1827.0771484375,1830.0927734375,1827.0771484375,1828.8748779296875,0,0.0,0.0
2023-05-27 00:00:00,1828.57568359375,1828.831787109375,1826.109130859375,1826.9698486328125,0,0.0,0.0
2023-05-27 01:00:00,1826.91943359375,1830.7496337890625,1826.91943359375,1830.6820068359375,0,0.0,0.0
2023-05-27 02:00:00,1830.6397705078125,1834.2154541015625,1827.76416015625,1833.7838134765625,30251008,0.0,0.0
2023-05-27 03:00:00,1833.7020263671875,1836.1845703125,1832.3651123046875,1834.6221923828125,26719232,0.0,0.0
2023-05-27 04:00:00,1834.648193359375,1836.0159912109375,1832.116943359375,1834.64013671875,0,0.0,0.0
2023-05-27 05:00:00,1835.1083984375,1835.2156982421875,1830.605224609375,1832.538818359375,0,0.0,0.0
2023-05-27 06:00:00,1832.4227294921875,1833.939697265625,1830.9844970703125,1833.2103271484375,0,0.0,0.0
2023-05-27 07:00:00,1833.31396484375,1833.3568115234375,1829.2301025390625,1829.8568115234375,0,0.0,0.0
2023-05-27 08:00:00,1830.0928955078125,1830.2623291015625,1827.88916015625,1828.9140625,0,0.0,0.0
2023-05-27 09:00:00,1828.799560546875,1830.8154296875,1827.50634765625,1827.50634765625,0,0.0,0.0
2023-05-27 10:00:00,1827.58251953125,1828.4361572265625,1826.1220703125,1826.771728515625,0,0.0,0.0
2023-05-27 11:00:00,1827.1922607421875,1828.97412109375,1824.8980712890625,1827.64990234375,0,0.0,0.0
2023-05-27 12:00:00,1827.6448974609375,1830.0550537109375,1825.7340087890625,1829.1519775390625,0,0.0,0.0
2023-05-27 13:00:00,1828.7740478515625,1832.4591064453125,1817.4920654296875,1819.5225830078125,0,0.0,0.0
2023-05-27 14:00:00,1820.138916015625,1826.310791015625,1820.138916015625,1823.228271484375,0,0.0,0.0
2023-05-27 15:00:00,1823.4256591796875,1824.9384765625,1822.5830078125,1824.0592041015625,0,0.0,0.0
2023-05-27 16:00:00,1824.02783203125,1824.3228759765625,1818.871337890625,1822.3270263671875,0,0.0,0.0
2023-05-27 17:00:00,1822.2734375,1825.976318359375,1821.7198486328125,1825.5958251953125,0,0.0,0.0
2023-05-27 18:00:00,1824.9083251953125,1828.552490234375,1821.936767578125,1822.5087890625,0,0.0,0.0
2023-05-27 19:00:00,1822.2703857421875,1827.423828125,1822.2703857421875,1826.45166015625,0,0.0,0.0
2023-05-27 20:00:00,1826.453369140625,1827.5963134765625,1826.453369140625,1827.5662841796875,0,0.0,0.0
2023-05-27 21:00:00,1827.992431640625,1829.050537109375,1825.660400390625,1828.9332275390625,0,0.0,0.0
2023-05-27 22:00:00,1828.54296875,1832.5196533203125,1828.34423828125,1831.0625,7505152,0.0,0.0
2023-05-27 23:00:00,1831.0682373046875,1832.1055908203125,1829.6295166015625,1831.2176513671875,0,0.0,0.0
2023-05-28 00:00:00,1831.0986328125,1852.9090576171875,1825.46728515625,1849.2442626953125,231600640,0.0,0.0
2023-05-28 01:00:00,1850.5771484375,1859.7904052734375,1848.41064453125,1850.0655517578125,322653184,0.0,0.0
2023-05-28 02:00:00,1850.193359375,1850.8492431640625,1846.753173828125,1847.1400146484375,9161472,0.0,0.0
2023-05-28 03:00:00,1847.07568359375,1854.65576171875,1846.582275390625,1851.4439697265625,25235712,0.0,0.0
2023-05-28 04:00:00,1851.373291015625,1857.7716064453125,1849.64599609375,1849.9964599609375,192729600,0.0,0.0
2023-05-28 05:00:00,1849.6690673828125,1851.2088623046875,1847.112060546875,1848.1871337890625,46519040,0.0,0.0
2023-05-28 06:00:00,1848.26953125,1849.8692626953125,1846.4105224609375,1846.4105224609375,50791680,0.0,0.0
2023-05-28 07:00:00,1846.4942626953125,1849.255126953125,1845.9874267578125,1848.378662109375,7148288,0.0,0.0
2023-05-28 08:00:00,1848.46875,1848.5155029296875,1844.5157470703125,1845.38818359375,0,0.0,0.0
2023-05-28 09:00:00,1846.0941162109375,1847.0079345703125,1844.546630859375,1845.2979736328125,0,0.0,0.0
2023-05-28 10:00:00,1845.4915771484375,1847.1727294921875,1843.9263916015625,1846.1839599609375,0,0.0,0.0
2023-05-28 11:00:00,1846.4466552734375,1849.83203125,1843.9678955078125,1844.5224609375,52929536,0.0,0.0
2023-05-28 12:00:00,1844.4207763671875,1845.021240234375,1839.697998046875,1840.91015625,35456256,0.0,0.0
2023-05-28 13:00:00,1840.8946533203125,1845.0609130859375,1840.8946533203125,1843.8394775390625,0,0.0,0.0
2023-05-28 14:00:00,1843.8326416015625,1843.9500732421875,1840.333251953125,1840.333251953125,0,0.0,0.0
2023-05-28 15:00:00,1840.2718505859375,1844.08349609375,1839.1346435546875,1843.79541015625,33718016,0.0,0.0
2023-05-28 16:00:00,1844.344482421875,1846.343017578125,1840.8482666015625,1844.275390625,36534272,0.0,0.0
2023-05-28 17:00:00,1844.52880859375,1849.98779296875,1842.8509521484375,1847.9178466796875,95622656,0.0,0.0
2023-05-28 18:00:00,1848.0848388671875,1856.9727783203125,1844.9227294921875,1852.661865234375,273212416,0.0,0.0
2023-05-28 19:00:00,1852.0037841796875,1855.121337890625,1846.9925537109375,1849.4952392578125,89131520,0.0,0.0
2023-05-28 20:00:00,1849.2698974609375,1855.193359375,1849.2698974609375,1854.2646484375,67382272,0.0,0.0
2023-05-28 21:00:00,1854.073486328125,1867.0076904296875,1854.073486328125,1867.0076904296875,214578688,0.0,0.0
2023-05-28 22:00:00,1868.498291015625,1912.6851806640625,1868.498291015625,1906.446533203125,1133459968,0.0,0.0
2023-05-28 23:00:00,1906.8201904296875,1915.7232666015625,1906.8201904296875,1910.78564453125,376413696,0.0,0.0
2023-05-29 00:00:00,1909.2974853515625,1926.4217529296875,1909.2974853515625,1917.7569580078125,415821824,0.0,0.0
2023-05-29 01:00:00,1915.210205078125,1918.1265869140625,1913.943115234375,1917.9068603515625,0,0.0,0.0
2023-05-29 02:00:00,1917.459228515625,1919.31787109375,1910.298095703125,1910.53564453125,88281600,0.0,0.0
2023-05-29 03:00:00,1910.683349609375,1911.1776123046875,1902.1976318359375,1904.9434814453125,149899264,0.0,0.0
2023-05-29 04:00:00,1904.4888916015625,1906.202880859375,1894.479248046875,1899.341552734375,65416192,0.0,0.0
2023-05-29 05:00:00,1899.8048095703125,1905.2125244140625,1899.333984375,1904.2626953125,58752512,0.0,0.0
2023-05-29 06:00:00,1904.2392578125,1905.763427734375,1902.35595703125,1904.2384033203125,0,0.0,0.0
2023-05-29 07:00:00,1904.1927490234375,1904.1927490234375,1896.9459228515625,1900.337158203125,79279616,0.0,0.0
2023-05-29 08:00:00,1900.3023681640625,1901.717041015625,1896.13330078125,1900.105712890625,3685888,0.0,0.0
2023-05-29 09:00:00,1899.9659423828125,1905.5660400390625,1899.5167236328125,1904.3963623046875,99707392,0.0,0.0
2023-05-29 10:00:00,1905.3416748046875,1906.095947265625,1897.7803955078125,1901.7283935546875,82330624,0.0,0.0
2023-05-29 11:00:00,1902.2066650390625,1904.9930419921875,1900.2969970703125,1903.3798828125,0,0.0,0.0
2023-05-29 12:00:00,1903.9501953125,1904.480712890625,1897.9488525390625,1898.6241455078125,0,0.0,0.0
2023-05-29 13:00:00,1898.5595703125,1902.9215087890625,1897.7427978515625,1900.4256591796875,45555712,0.0,0.0
2023-05-29 14:00:00,1900.6810302734375,1901.88623046875,1891.48681640625,1892.5579833984375,115491328,0.0,0.0
2023-05-29 15:00:00,1894.6400146484375,1898.7943115234375,1887.7774658203125,1889.12939453125,160105984,0.0,0.0
2023-05-29 16:00:00,1889.5860595703125,1891.033203125,1880.457763671875,1883.8233642578125,222031360,0.0,0.0
2023-05-29 17:00:00,1883.5924072265625,1892.0386962890625,1879.0775146484375,1891.0194091796875,87568384,0.0,0.0
2023-05-29 18:00:00,1891.5528564453125,1894.8905029296875,1889.8748779296875,1891.5205078125,0,0.0,0.0
2023-05-29 19:00:00,1891.690185546875,1894.8116455078125,1890.856689453125,1891.6214599609375,0,0.0,0.0
2023-05-29 20:00:00,1891.59912109375,1894.92431640625,1891.436279296875,1893.458740234375,0,0.0,0.0
2023-05-29 21:00:00,1893.228271484375,1895.1331787109375,1890.2896728515625,1891.4307861328125,0,0.0,0.0
2023-05-29 22:00:00,1890.9443359375,1893.1163330078125,1887.6517333984375,1892.2657470703125,0,0.0,0.0
2023-05-29 23:00:00,1892.85986328125,1900.5777587890625,1892.078125,1893.0887451171875,0,0.0,0.0
2023-05-30 00:00:00,1893.0931396484375,1894.81396484375,1883.9346923828125,1892.9432373046875,0,0.0,0.0
2023-05-30 01:00:00,1894.40966796875,1899.34716796875,1893.1177978515625,1898.3406982421875,0,0.0,0.0
2023-05-30 02:00:00,1898.2904052734375,1900.8399658203125,1895.3970947265625,1900.22119140625,0,0.0,0.0
2023-05-30 03:00:00,1900.0499267578125,1906.373779296875,1898.5321044921875,1902.8731689453125,0,0.0,0.0
2023-05-30 04:00:00,1901.9718017578125,1902.8511962890625,1897.404052734375,1898.6318359375,0,0.0,0.0
2023-05-30 05:00:00,1898.540283203125,1899.0740966796875,1893.9263916015625,1898.39306640625,0,0.0,0.0
2023-05-30 06:00:00,1898.43212890625,1903.4930419921875,1898.43212890625,1902.4228515625,4184576,0.0,0.0
2023-05-30 07:00:00,1902.7945556640625,1904.968994140625,1899.2322998046875,1899.8096923828125,0,0.0,0.0
2023-05-30 08:00:00,1898.9796142578125,1905.0640869140625,1898.9796142578125,1902.9254150390625,24410112,0.0,0.0
2023-05-30 09:00:00,1902.878662109375,1908.697998046875,1902.878662109375,1906.8419189453125,0,0.0,0.0
2023-05-30 10:00:00,1907.15087890625,1916.574951171875,1907.1387939453125,1908.36328125,0,0.0,0.0
2023-05-30 11:00:00,1907.3780517578125,1916.4434814453125,1906.584716796875,1916.1392822265625,245471232,0.0,0.0
2023-05-30 12:00:00,1916.2012939453125,1916.44091796875,1905.9644775390625,1910.75390625,62175232,0.0,0.0
2023-05-30 13:00:00,1910.9161376953125,1914.8489990234375,1905.944091796875,1906.9952392578125,146712064,0.0,0.0
2023-05-30 14:00:00,1906.40283203125,1910.7132568359375,1898.021240234375,1898.021240234375,155357696,0.0,0.0
2023-05-30 15:00:00,1897.47998046875,1903.1607666015625,1895.62255859375,1901.0162353515625,0,0.0,0.0
2023-05-30 16:00:00,1900.7689208984375,1905.82373046875,1893.98828125,1904.966552734375,0,0.0,0.0
2023-05-30 17:00:00,1904.723876953125,1911.060302734375,1898.7255859375,1906.11474609375,0,0.0,0.0
2023-05-30 18:00:00,1903.9830322265625,1910.1378173828125,1901.84765625,1909.443115234375,53634048,0.0,0.0
2023-05-30 19:00:00,1908.5255126953125,1908.9873046875,1905.8824462890625,1906.98974609375,36699648,0.0,0.0
2023-05-30 20:00:00,1908.3035888671875,1908.3035888671875,1902.964599609375,1904.62890625,67388928,0.0,0.0
2023-05-30 21:00:00,1904.119384765625,1913.14892578125,1903.4671630859375,1905.7568359375,52664832,0.0,0.0
2023-05-30 22:00:00,1905.9112548828125,1906.4833984375,1901.217529296875,1904.8681640625,0,0.0,0.0
2023-05-30 23:00:00,1904.60693359375,1904.8790283203125,1898.7236328125,1901.029052734375,0,0.0,0.0
2023-05-31 00:00:00,1901.0982666015625,1905.888427734375,1899.2650146484375,1904.9793701171875,0,0.0,0.0
2023-05-31 01:00:00,1905.1346435546875,1907.035400390625,1903.4017333984375,1903.4427490234375,0,0.0,0.0
2023-05-31 02:00:00,1903.514892578125,1903.514892578125,1888.1484375,1895.9139404296875,205916672,0.0,0.0
2023-05-31 03:00:00,1896.3482666015625,1898.111328125,1893.625732421875,1897.5057373046875,0,0.0,0.0
2023-05-31 04:00:00,1897.724609375,1898.074951171875,1874.6419677734375,1874.6419677734375,126561792,0.0,0.0
2023-05-31 05:00:00,1873.399658203125,1874.8697509765625,1860.9620361328125,1860.9620361328125,381633536,0.0,0.0
2023-05-31 06:00:00,1863.97265625,1868.4598388671875,1860.3719482421875,1868.4598388671875,321486848,0.0,0.0
2023-05-31 07:00:00,1868.3260498046875,1874.2132568359375,1866.331787109375,1870.1337890625,77377536,0.0,0.0
2023-05-31 08:00:00,1869.8343505859375,1873.2781982421875,1868.3258056640625,1868.697265625,94512128,0.0,0.0
2023-05-31 09:00:00,1868.52001953125,1871.072998046875,1866.781005859375,1870.5635986328125,14943744,0.0,0.0
2023-05-31 10:00:00,1870.589111328125,1871.716064453125,1865.22265625,1865.9124755859375,0,0.0,0.0
2023-05-31 11:00:00,1865.721435546875,1868.6422119140625,1863.480712890625,1865.634033203125,0,0.0,0.0
2023-05-31 12:00:00,1865.5936279296875,1868.6488037109375,1863.818115234375,1866.659423828125,0,0.0,0.0
2023-05-31 13:00:00,1866.64990234375,1875.613525390625,1866.316650390625,1870.0142822265625,0,0.0,0.0
2023-05-31 14:00:00,1866.9296875,1866.9296875,1852.0947265625,1862.1448974609375,167753728,0.0,0.0
2023-05-31 15:00:00,1861.719970703125,1862.68505859375,1857.8267822265625,1859.2113037109375,0,0.0,0.0
2023-05-31 16:00:00,1858.243408203125,1862.4173583984375,1855.110107421875,1860.4825439453125,0,0.0,0.0
2023-05-31 17:00:00,1860.2821044921875,1867.3394775390625,1859.5885009765625,1866.442626953125,0,0.0,0.0
2023-05-31 18:00:00,1866.4036865234375,1867.143310546875,1862.484375,1864.3201904296875,0,0.0,0.0
2023-05-31 19:00:00,1864.312744140625,1869.1522216796875,1861.9658203125,1866.032470703125,8908288,0.0,0.0
2023-05-31 20:00:00,1863.4990234375,1869.2740478515625,1863.4990234375,1865.5093994140625,0,0.0,0.0
2023-05-31 21:00:00,1865.94873046875,1866.59912109375,1861.9766845703125,1864.0479736328125,0,0.0,0.0
2023-05-31 22:00:00,1864.65673828125,1869.469970703125,1864.0458984375,1869.469970703125,0,0.0,0.0
2023-05-31 23:00:00,1870.0341796875,1877.1456298828125,1868.7803955078125,1874.042236328125,27998208,0.0,0.0
2023-06-01 00:00:00,1873.9146728515625,1887.705322265625,1869.3065185546875,1870.7122802734375,366703104,0.0,0.0
2023-06-01 01:00:00,1870.93701171875,1879.4521484375,1870.93701171875,1874.9794921875,121993728,0.0,0.0
2023-06-01 02:00:00,1874.84716796875,1875.4149169921875,1851.861572265625,1854.23876953125,22784512,0.0,0.0
2023-06-01 03:00:00,1852.8538818359375,1858.3001708984375,1846.2274169921875,1855.578369140625,277991936,0.0,0.0
2023-06-01 04:00:00,1855.47607421875,1856.6278076171875,1852.953125,1855.116943359375,0,0.0,0.0
2023-06-01 05:00:00,1854.990966796875,1858.0682373046875,1854.14990234375,1855.8992919921875,0,0.0,0.0
2023-06-01 06:00:00,1855.9312744140625,1856.93115234375,1854.0220947265625,1855.21728515625,0,0.0,0.0
2023-06-01 07:00:00,1854.9654541015625,1859.086669921875,1852.19091796875,1854.819580078125,0,0.0,0.0
2023-06-01 08:00:00,1854.577392578125,1860.593994140625,1852.6123046875,1860.593994140625,0,0.0,0.0
2023-06-01 09:00:00,1860.3028564453125,1864.4580078125,1860.3028564453125,1861.9930419921875,0,0.0,0.0
2023-06-01 10:00:00,1862.174072265625,1862.7919921875,1859.767578125,1860.5960693359375,0,0.0,0.0
2023-06-01 11:00:00,1860.265869140625,1861.488037109375,1858.6461181640625,1861.1624755859375,0,0.0,0.0
2023-06-01 12:00:00,1861.573974609375,1865.765869140625,1857.7093505859375,1864.6727294921875,48182272,0.0,0.0
2023-06-01 13:00:00,1864.9244384765625,1867.0272216796875,1860.3743896484375,1862.8155517578125,0,0.0,0.0
2023-06-01 14:00:00,1861.4267578125,1864.1956787109375,1857.4766845703125,1860.1343994140625,0,0.0,0.0
2023-06-01 15:00:00,1860.5262451171875,1864.23681640625,1858.2581787109375,1862.46337890625,0,0.0,0.0
2023-06-01 16:00:00,1863.12109375,1878.9046630859375,1861.1136474609375,1877.7098388671875,93059584,0.0,0.0
2023-06-01 17:00:00,1876.782470703125,1878.9384765625,1869.2646484375,1871.042724609375,88376320,0.0,0.0
2023-06-01 18:00:00,1871.0086669921875,1877.2598876953125,1870.2957763671875,1873.063720703125,0,0.0,0.0
2023-06-01 19:00:00,1874.1593017578125,1875.1397705078125,1860.1434326171875,1869.20654296875,144003584,0.0,0.0
2023-06-01 20:00:00,1869.350341796875,1872.556884765625,1868.4151611328125,1869.844482421875,3371520,0.0,0.0
2023-06-01 21:00:00,1869.7862548828125,1873.3035888671875,1868.19091796875,1869.0703125,32865280,0.0,0.0
2023-06-01 22:00:00,1869.2425537109375,1869.6051025390625,1865.3387451171875,1868.8148193359375,12245504,0.0,0.0
2023-06-01 23:00:00,1868.0352783203125,1868.0352783203125,1855.502685546875,1861.7320556640625,39057408,0.0,0.0
2023-06-02 00:00:00,1862.4237060546875,1864.6484375,1851.9647216796875,1864.414306640625,0,0.0,0.0
2023-06-02 01:00:00,1865.021240234375,1869.539794921875,1860.010009765625,1867.803466796875,0,0.0,0.0
2023-06-02 02:00:00,1868.249755859375,1879.8585205078125,1868.249755859375,1877.65673828125,0,0.0,0.0
2023-06-02 03:00:00,1877.7828369140625,1878.7799072265625,1875.7564697265625,1878.7799072265625,0,0.0,0.0
2023-06-02 04:00:00,1878.8651123046875,1887.7777099609375,1876.5675048828125,1886.5479736328125,164925952,0.0,0.0
2023-06-02 05:00:00,1887.107666015625,1896.623291015625,1886.9029541015625,1893.5986328125,199336960,0.0,0.0
2023-06-02 06:00:00,1893.9071044921875,1893.9071044921875,1890.0211181640625,1890.59912109375,11610624,0.0,0.0
2023-06-02 07:00:00,1889.971923828125,1890.5523681640625,1886.037353515625,1886.22802734375,21666304,0.0,0.0
2023-06-02 08:00:00,1886.2744140625,1893.556640625,1886.2744140625,1893.2451171875,52352000,0.0,0.0
2023-06-02 09:00:00,1892.968994140625,1894.59326171875,1889.8160400390625,1890.49951171875,16594944,0.0,0.0
2023-06-02 10:00:00,1890.520751953125,1892.1944580078125,1889.6944580078125,1891.9522705078125,9523200,0.0,0.0
2023-06-02 11:00:00,1892.091064453125,1896.95849609375,1891.81591796875,1894.909423828125,132097536,0.0,0.0
2023-06-02 12:00:00,1895.135498046875,1898.3701171875,1887.86474609375,1891.1131591796875,272505344,0.0,0.0
2023-06-02 13:00:00,1890.65380859375,1893.774658203125,1878.7205810546875,1878.7205810546875,148862976,0.0,0.0
2023-06-02 14:00:00,1880.103515625,1886.955810546875,1878.61376953125,1886.3385009765625,29508608,0.0,0.0
2023-06-02 15:00:00,1885.85546875,1892.992919921875,1885.85546875,1892.992919921875,11177472,0.0,0.0
2023-06-02 16:00:00,1892.6751708984375,1894.57177734375,1888.9923095703125,1889.5272216796875,0,0.0,0.0
2023-06-02 17:00:00,1889.502197265625,1893.8955078125,1887.880126953125,1892.7718505859375,0,0.0,0.0
2023-06-02 18:00:00,1893.46923828125,1908.4146728515625,1891.5906982421875,1908.41357421875,227763200,0.0,0.0
2023-06-02 19:00:00,1909.4864501953125,1910.2784423828125,1906.34130859375,1908.320068359375,2543616,0.0,0.0
2023-06-02 20:00:00,1907.97900390625,1910.1824951171875,1905.5263671875,1906.064453125,0,0.0,0.0
2023-06-02 21:00:00,1905.4627685546875,1906.6746826171875,1903.369384765625,1905.0755615234375,0,0.0,0.0
2023-06-02 22:00:00,1905.1876220703125,1908.84619140625,1904.7618408203125,1907.1019287109375,21768704,0.0,0.0
2023-06-02 23:00:00,1907.0347900390625,1907.716064453125,1905.56298828125,1907.21240234375,0,0.0,0.0
2023-06-03 00:00:00,1907.4207763671875,1908.822265625,1903.958984375,1904.6077880859375,0,0.0,0.0
