Date,Liquidity,Token0 Price,Token1 Price,Tick,TVL USD,Volume Token 0,Volume Token 1,Volume USD,Fees USD,TX Count,Open,High,Low,Close,Target0,Target1
"12/15/2021, 8:00:00 AM",794472577755826000,0.08235858,12.14202437093547,255237,312909472.5984028,913.97437014,11354.631486465722,43993447.801696375,131980.3434050891,233,0.07968868,0.08269057,0.07861066,0.07968868,0.08339408,11.991257618692831
"12/16/2021, 8:00:00 AM",751970836071907000,0.08339408,11.991257618692831,255113,308014955.1156309,841.13304963,10062.36131752713,40827521.24654775,122482.56373964324,176,0.08235858,0.08472059,0.08224469,0.08235858,0.08378628,11.935127347279222
"12/17/2021, 8:00:00 AM",817304981698984200,0.08378628,11.935127347279222,255066,301359243.5644341,1338.79755655,16217.256612257728,62736966.25086564,188210.89875259687,272,0.08335357,0.08378628,0.08083897,0.08335357,0.08477863,11.795424927057656
"12/18/2021, 8:00:00 AM",789320817610010500,0.08477863,11.795424927057656,254948,307456747.12575686,611.77577279,7302.9171127837935,28376290.924238335,85128.87277271503,145,0.08378628,0.08477863,0.08308979,0.08378628,0.08399676,11.905220354254531
"12/19/2021, 8:00:00 AM",930491426569306200,0.08399676,11.905220354254531,255041,314536313.66263366,790.67487804,9467.784079489576,37321319.36661717,111963.95809985152,191,0.0847181,0.0847181,0.08292669,0.0847181,0.08388985,11.920391910565815
"12/20/2021, 8:00:00 AM",940889991322340000,0.08388985,11.920391910565815,255053,313818150.4083205,1067.11444791,12823.434970636887,49702260.41156455,149106.78123469363,206,0.08400347,0.08420552,0.0823115,0.08400347,0.0819987,12.19531412061332
"12/21/2021, 8:00:00 AM",1000953962412885400,0.0819987,12.19531412061332,255281,331547516.28142416,682.95862192,8230.476311274737,32923270.49542007,98769.8114862602,193,0.08399976,0.08433484,0.0819987,0.08399976,0.08173535,12.234608291604793
"12/22/2021, 8:00:00 AM",891508249131641200,0.08173535,12.234608291604793,255313,330510455.53862274,358.27844093,4370.101987184946,17561953.116934065,52685.85935080218,100,0.0819806,0.08247119,0.08153354,0.0819806,0.08087869,12.364194971256548
"12/23/2021, 8:00:00 AM",897810031495825200,0.08087869,12.364194971256548,255419,337924047.2678011,426.71825624,5251.104086942586,20969874.406425912,62909.62321927774,142,0.08168854,0.08191259,0.08082974,0.08168854,0.07977562,12.535157722459536
"12/24/2021, 8:00:00 AM",862835813178690800,0.07977562,12.535157722459536,255556,331490351.5087276,284.65467278,3556.2283568368066,14561463.310163366,43684.3899304901,109,0.08087946,0.08087946,0.07963252,0.08087946,0.08089172,12.362203836068243
"12/25/2021, 8:00:00 AM",882947044516212400,0.08089172,12.362203836068243,255417,332546736.6179576,475.238909,5912.196764253185,24131035.75849477,72393.1072754843,109,0.07977431,0.08089172,0.07965196,0.07977431,0.08013684,12.478654301801395
"12/26/2021, 8:00:00 AM",1062614335874196600,0.08013684,12.478654301801395,255511,334512681.5958424,266.00212102,3299.8969308900073,13428437.251582416,40285.31175474725,109,0.08089172,0.08111405,0.08013657,0.08089172,0.07952996,12.573876582311849
"12/27/2021, 8:00:00 AM",941374900275092500,0.07952996,12.573876582311849,255587,332323277.56388324,252.22646139,3171.359939458348,12962907.711116789,38888.723133350366,131,0.08013681,0.08013751,0.07928361,0.08013681,0.07983992,12.525061229298036
"12/28/2021, 8:00:00 AM",840161790851082000,0.07983992,12.525061229298036,255548,308007100.7771355,469.77393264,5898.4176190928365,23023306.975553177,69069.92092665953,122,0.07956168,0.0798611,0.07938174,0.07956168,0.07826704,12.7767703732098
"12/29/2021, 8:00:00 AM",855367440893223700,0.07826704,12.7767703732098,255747,300794576.08491755,305.19641642,3867.665523805519,14404855.108479695,43214.565325439085,100,0.07983992,0.07983992,0.07826704,0.07983992,0.07880801,12.68906468795788
"12/30/2021, 8:00:00 AM",1029477057602383100,0.07880801,12.68906468795788,255678,307033215.5784614,278.43592328,3539.009588331681,13105563.178542688,39316.68953562807,94,0.07823487,0.07893188,0.07813168,0.07823487,0.07948295,12.58131306657286
"12/31/2021, 8:00:00 AM",941652397997491800,0.07948295,12.58131306657286,255593,303393184.9467003,337.10036687,4262.7781435445595,15933235.86667316,47799.70760001948,132,0.07880801,0.07948295,0.07867175,0.07880801,0.07919964,12.626318898530306
"1/1/2022, 8:00:00 AM",984796536690817500,0.07919964,12.626318898530306,255629,309461464.12108994,325.07330071,4100.864992270123,15301536.228917113,45904.60868675134,117,0.07948436,0.07983921,0.07879641,0.07948436,0.08089133,12.362263861568705
