"24/03/2022 08:00:00,1648080000,-53.32107059294799"
"28/03/2022 05:00:00,1648414800,-63.740902656552635"
"06/04/2022 18:00:00,1649239200,-49.609995627252374"
"07/04/2022 08:00:00,1649289600,-54.9498840498984"
"12/04/2022 04:00:00,1649707200,-48.16572572558198"
"12/04/2022 21:00:00,1649768400,-72.82674502924851"
"18/04/2022 07:00:00,1650236400,-67.33779289255995"
"19/04/2022 21:00:00,1650373200,-84.22073053289296"
"25/04/2022 01:00:00,1650819600,-83.67959554113077"
"28/04/2022 21:00:00,1651150800,-83.37868079212012"
"30/04/2022 03:00:00,1651258800,-80.58508318870008"
"01/05/2022 07:00:00,1651359600,-69.42302604434781"
"01/05/2022 23:00:00,1651417200,-89.404137069218"
"06/05/2022 18:00:00,1651831200,-63.79337492275454"
"09/05/2022 10:00:00,1652061600,-50.74510067998881"
"09/05/2022 23:00:00,1652108400,-51.245671735787255"
"10/05/2022 13:00:00,1652158800,-65.78128544898482"
"11/05/2022 05:00:00,1652216400,-43.43748017684038"
"11/05/2022 20:00:00,1652270400,+31.168458265733534"
"11/05/2022 21:00:00,1652274000,-20.73970615366261"
"12/05/2022 00:00:00,1652284800,+8.083410877982715"
"12/05/2022 03:00:00,1652295600,+25.3336158373761"
"12/05/2022 11:00:00,1652324400,+62.99808429622385"
"12/05/2022 13:00:00,1652331600,+99.8446145602602"
"12/05/2022 22:00:00,1652364000,+65.21017192488307"
"13/05/2022 10:00:00,1652407200,+43.947899685506854"
"13/05/2022 13:00:00,1652418000,+19.17025355975761"
"14/05/2022 18:00:00,1652522400,+60.619168754945804"
"15/05/2022 20:00:00,1652616000,+55.116473859440475"
"19/05/2022 01:00:00,1652893200,+99.08098179317517"
"23/05/2022 15:00:00,1653289200,+149.8507774133509"
"24/05/2022 07:00:00,1653346800,+160.907722416061"
"27/05/2022 08:00:00,1653609600,+198.8072044233245"
"30/05/2022 14:00:00,1653890400,+220.23319363981977"
"03/06/2022 18:00:00,1654250400,+262.9119800038502"
"06/06/2022 14:00:00,1654495200,+243.20081560624385"
"07/06/2022 08:00:00,1654560000,+280.0764900563738"
"10/06/2022 01:00:00,1654794000,+274.3689998657758"
"11/06/2022 00:00:00,1654876800,+282.1778836791468"
"11/06/2022 22:00:00,1654956000,+302.0819704879152"
"13/06/2022 07:00:00,1655074800,+326.835191640203"
"13/06/2022 13:00:00,1655096400,+321.92871328425736"
"13/06/2022 19:00:00,1655118000,+318.59475024666153"
"14/06/2022 00:00:00,1655136000,+300.0317450152961"
"14/06/2022 09:00:00,1655168400,+327.70787579791295"
"14/06/2022 11:00:00,1655175600,+291.2436374119279"
"15/06/2022 05:00:00,1655240400,+315.3825768788897"
"15/06/2022 16:00:00,1655280000,+338.24459649430764"
"15/06/2022 21:00:00,1655298000,+303.51762634855913"
"16/06/2022 07:00:00,1655334000,+269.80343790025063"
"16/06/2022 17:00:00,1655370000,+275.7614733177784"
"18/06/2022 15:00:00,1655535600,+334.38976852252654"
"19/06/2022 03:00:00,1655578800,+353.9821914789818"
"19/06/2022 18:00:00,1655632800,+341.909681568588"
"20/06/2022 17:00:00,1655715600,+324.3971807296616"
"21/06/2022 13:00:00,1655787600,+299.75333444584976"
"22/06/2022 15:00:00,1655881200,+310.0285250133877"
"22/06/2022 22:00:00,1655906400,+287.29412585381783"
"23/06/2022 02:00:00,1655920800,+227.6418759037556"
"23/06/2022 11:00:00,1655953200,+207.12616517872266"
"24/06/2022 03:00:00,1656010800,+168.10067972546585"
"24/06/2022 08:00:00,1656028800,+130.47926785655"
"27/06/2022 21:00:00,1656334800,+212.23706479670454"
"28/06/2022 09:00:00,1656378000,+239.49322182360925"
"28/06/2022 20:00:00,1656417600,+209.4251467265533"
"29/06/2022 02:00:00,1656439200,+199.71878399882917"
"30/06/2022 09:00:00,1656550800,+233.9337416643607"
"30/06/2022 16:00:00,1656576000,+256.0353925419072"
"01/07/2022 07:00:00,1656630000,+238.43031216606687"
"05/07/2022 08:00:00,1656979200,+260.3809260794185"
"07/07/2022 23:00:00,1657206000,+281.7850520096604"
"08/07/2022 23:00:00,1657292400,+271.5709279060545"
"11/07/2022 09:00:00,1657501200,+302.28899017510093"
"12/07/2022 01:00:00,1657558800,+281.8993533136522"
"13/07/2022 03:00:00,1657652400,+311.04426570608575"
"14/07/2022 06:00:00,1657749600,+290.81635252586307"
"14/07/2022 10:00:00,1657764000,+264.5101236336402"
"15/07/2022 01:00:00,1657818000,+245.9228503682457"
"17/07/2022 13:00:00,1658034000,+255.83540202392987"
"18/07/2022 12:00:00,1658116800,+224.69451636799704"
"18/07/2022 13:00:00,1658120400,+177.90469199378776"
"18/07/2022 23:00:00,1658156400,+139.77781375087056"
"19/07/2022 02:00:00,1658167200,+134.53967710488905"
"21/07/2022 04:00:00,1658347200,+155.90369433268597"
"22/07/2022 00:00:00,1658419200,+135.10895042175503"
"23/07/2022 03:00:00,1658516400,+157.72712904480977"
"26/07/2022 07:00:00,1658790000,+203.97151459527208"
"28/07/2022 02:00:00,1658944800,+174.74952748879377"
"29/07/2022 00:00:00,1659024000,+159.45928920318374"
"02/08/2022 10:00:00,1659405600,+200.34627616667262"
"05/08/2022 19:00:00,1659697200,+196.3162373811756"
"13/08/2022 13:00:00,1660366800,+219.06848824028384"
"17/08/2022 18:00:00,1660730400,+247.39325787287726"
