Date,Simulation 1,Simulation 2,Simulation 3,Simulation 4,Simulation 5,Simulation 6,Simulation 7,Simulation 8,Simulation 9,Simulation 10
2023-07-21,0.06535963560895455,0.062048112598179724,0.07843352540340408,0.06566382112898149,0.06277862501164347,0.06536898151744659,0.07722481428198032,0.05743324679958837,0.06580558274092659,0.06660553486764731
2023-07-22,0.060772715775729784,0.0592588047660348,0.0796778010398607,0.06722264225945185,0.06085505738955584,0.06540427696827915,0.07982151911024836,0.05906838148171778,0.06638430749317352,0.06626962668110789
2023-07-23,0.057877806695189916,0.061304981270185466,0.08200615640327193,0.06620021290480005,0.06299897601718366,0.06748780623196696,0.08009109395112543,0.05877229564882725,0.06433564138895657,0.06777446467331029
2023-07-24,0.058865177239301555,0.061847587475491614,0.07657579748490283,0.06518016942660464,0.06277567247320147,0.06785755938968907,0.07848726950901855,0.061370167468589115,0.0656117378932086,0.06625346869604473
2023-07-25,0.06042521706469236,0.06099813195187521,0.07551698777663723,0.06462657640025726,0.06423533823536288,0.06769841642882095,0.08035731504597593,0.061162038830293294,0.06792082071010065,0.06569351596546157
2023-07-26,0.058331759376649014,0.06087848286685789,0.0767341523521345,0.0645274836751376,0.06544351206019804,0.06877666750963958,0.07590567032651786,0.06402638465677153,0.06836356407206697,0.06281704939868672
2023-07-27,0.059176165688393206,0.06303596687400354,0.07753631023496413,0.06821830560768459,0.06362562460418092,0.06640509989338428,0.07641406864455677,0.06160770958114982,0.06701438154816915,0.06228429169475462
2023-07-28,0.06014069415088704,0.06094785331308351,0.07600161900937617,0.06840906048704298,0.06322500490554689,0.06860309959030494,0.07611070199876925,0.05912198800825205,0.06972716998723817,0.06101188547513524
2023-07-29,0.0581849562320236,0.06206102027317423,0.0809494711329674,0.06789398031570243,0.061634375710743365,0.07047459720603758,0.07474447311086807,0.060453739134130983,0.06886657183336081,0.06213361124024931
2023-07-30,0.056423145971401294,0.06138133867189484,0.07893498242387907,0.06975609802331875,0.0610528524632004,0.06949033362352598,0.07415749899933122,0.06796730012079065,0.06808027075632787,0.0630237879646907
2023-07-31,0.0558275713781193,0.06182820920130014,0.08093111595024567,0.06967156108686796,0.05988508246313743,0.06794111973053185,0.0763030082294613,0.0664286630560596,0.06498092233279561,0.06347599831261236
2023-08-01,0.054849220002657316,0.058012056361131124,0.07657925930192298,0.07076861387421612,0.06080506483433996,0.0673509432118389,0.08173884592526744,0.07020269295959453,0.06372927323854649,0.06451204123452135
2023-08-02,0.05624168993537153,0.05928993389590464,0.07303221038978262,0.06921386776908456,0.060946812605173546,0.06729576796527413,0.08420029181807571,0.07403185955649577,0.06328544664025541,0.06335744147037771
2023-08-03,0.05818858108022217,0.059821548157683535,0.07074937724242181,0.06951180602738805,0.06316158937373699,0.0655872064249799,0.08120944982375972,0.06590938229954199,0.06594370616205597,0.06357437502479847
2023-08-04,0.05561363454970432,0.06001362299056315,0.06986601619831728,0.07211267119748319,0.06356265399351803,0.06439807900494311,0.08574646858831035,0.06395358025831113,0.0687519797882753,0.06448055316529652
2023-08-05,0.055505602905566956,0.06000875592688599,0.06668203241004436,0.07207560761262756,0.062185453245807966,0.0674208613939415,0.07684026650629998,0.05884747681118538,0.06792014696936045,0.06313559219648121
2023-08-06,0.05409590193123055,0.061895054060158494,0.06471361045770785,0.075439634904502,0.06029356957679147,0.0684607437563427,0.07334078822947478,0.05845324285847891,0.07315914209241574,0.06408799437276624
2023-08-07,0.049790968999705296,0.057971899276145926,0.05943230695698969,0.07678111621953161,0.06275994194531341,0.06816295528143726,0.07526056948848925,0.0580583122017861,0.07187727345953526,0.06383745668074536
2023-08-08,0.05263515455856122,0.05948498673197763,0.05724318271092229,0.07524061714982809,0.06323403332510207,0.06540016347776367,0.07820479402066907,0.052079784701377814,0.0712016791210553,0.06435092286815053
2023-08-09,0.05500312426904672,0.06243760923395331,0.05625367613720311,0.07346640776655146,0.06280905623741095,0.0640322701743154,0.07412211315735118,0.05075977380900825,0.07215372068152402,0.0628878625539433
2023-08-10,0.053069687254229454,0.06434464238500714,0.05872201786843061,0.07330271285874869,0.06358988247901572,0.06355354911522443,0.0814089875223076,0.04981942092395775,0.07154833215227122,0.06420692560589414
2023-08-11,0.051546470801842076,0.06722811537918923,0.06044587197032849,0.07047353465847153,0.06366121592429196,0.06588741602314233,0.08227066312579616,0.049986979790785424,0.07386271227268033,0.06579623933959129
2023-08-12,0.05450547478189666,0.06838909352315531,0.061164056334973314,0.06962053105268463,0.06370948680132192,0.06394999321988537,0.09059195128949173,0.05630146366002029,0.07570100067954262,0.06644612304241676
2023-08-13,0.057722403560945656,0.06814299337796158,0.05798149938673569,0.07237621605315422,0.06267556076736372,0.06567919302257785,0.0907274117185696,0.05612250466832816,0.07521926791457717,0.06889101333508427
2023-08-14,0.05686741655452947,0.07257250866497249,0.05620847781562797,0.07668320069406337,0.062732522029858,0.06765246550541436,0.09090638149226873,0.055528328505320794,0.0728026986585097,0.06788722543223549
2023-08-15,0.05684144635671753,0.07093694703343492,0.0578303542316622,0.07598985585103722,0.06335684247805938,0.07050809892026869,0.09239049100608206,0.05923844366117042,0.07310651017003048,0.06909591433757346
2023-08-16,0.05547760922987821,0.06986413763469763,0.0542571884976089,0.07914981198373905,0.062407909761980664,0.06899732820640243,0.08546715011147253,0.0545503094646044,0.07305467526183934,0.0674495324128049
2023-08-17,0.05172048979645258,0.06712227368400413,0.050172416775933364,0.07946813932875249,0.06353736166822171,0.06971862461654939,0.08551508926058589,0.053944491666465,0.07398263711744925,0.06743125361593796
2023-08-18,0.05314483003938802,0.06858662638402592,0.05325283696756825,0.0736489087334531,0.06448367532980018,0.07078433035670885,0.09084613829508864,0.0513345246646265,0.07397329634001727,0.06962870654273824
2023-08-19,0.05208254061460191,0.0701844217565509,0.05048188569029957,0.07189885844020277,0.06583404889505637,0.06958344394008269,0.09613552311088656,0.05281858837021388,0.07373423791145617,0.0698636974932371
2023-08-20,0.04925206272016803,0.07377352634101503,0.05044926913536667,0.06580970634797553,0.06386149178937958,0.0700682147521902,0.0955719362516839,0.051909914653667705,0.07177136043035884,0.07062603108352247
2023-08-21,0.04442712749964292,0.07365612430210038,0.05320292323387614,0.06758172933994717,0.06348772498670818,0.0699177877597833,0.0948312760919884,0.05192929997345391,0.07151293737294755,0.06754575493311465
2023-08-22,0.046758207833963165,0.07174787901510662,0.05485882557897215,0.06521114583366229,0.06362847845857574,0.07282596993631683,0.09326865742838966,0.0526797570595301,0.07199980567002098,0.06994847853290953
2023-08-23,0.04509255277200824,0.07254818904240953,0.05224265972581766,0.06848297946132409,0.06293046040497076,0.07130567346681374,0.09130246865084833,0.055066222394173504,0.07427811864504989,0.0714858739139451
2023-08-24,0.04846463122183839,0.06935761639956448,0.05059305756640329,0.06553858143009943,0.06044523612184558,0.07349845132178903,0.09028584877589671,0.05712260885317147,0.0737787583807402,0.0721878830474658
2023-08-25,0.048031252311461235,0.07061283298658075,0.053434235011776604,0.061585335085070136,0.06040676088858522,0.0695805552303682,0.08604926479686321,0.05710550482541523,0.07487444591036056,0.07412803166454653
2023-08-26,0.0463787294510421,0.07205935555469639,0.055776448088556876,0.06398031216435253,0.056670272512631084,0.06927604651637864,0.08484894949970136,0.05671192658778517,0.0765679244959465,0.07142602228114425
2023-08-27,0.04298319175093892,0.07082291367931177,0.05382655375515116,0.06230865692237123,0.05738816015140635,0.06933401473395667,0.08822607815264027,0.05819054584725272,0.07839786337373038,0.07210834627181717
2023-08-28,0.04503127773519314,0.07142721895039669,0.05545240141769498,0.06241831993601517,0.05841590789970538,0.06942127980904307,0.0900738784023903,0.05456439087210321,0.07840454816308168,0.06983932142145828
2023-08-29,0.05070720249680788,0.07041750554544764,0.05659244690195533,0.06622642490644123,0.058460203146554916,0.06685483590430209,0.08634960762163489,0.05633061261058612,0.0791913755719472,0.06945268821998186
2023-08-30,0.05223430574247276,0.07025892893803068,0.052750917583931446,0.06517996102027798,0.062232982589851965,0.06783565643593942,0.08582922216335176,0.05867044172421829,0.08371570870131262,0.07158979331252346
2023-08-31,0.05345891954610509,0.07028944135946619,0.05397551892385316,0.06657032289360043,0.062222342857293576,0.07104062121938547,0.08443525039394882,0.0608310016723512,0.08126184532733285,0.07111696777645192
2023-09-01,0.0598557559859058,0.0708303812118464,0.052871877948272764,0.06456592200827312,0.061788978784638945,0.07151784446998351,0.08214506910439,0.06174446347935929,0.07726589670199345,0.06805073029649304
2023-09-02,0.05530019427588373,0.069971126962426,0.05105088899433792,0.06580360247055675,0.060085615609635,0.06901171120372813,0.07635017284392903,0.06224189737007131,0.07522009847324763,0.07137277728483368
2023-09-03,0.05267428558551784,0.07006836539950596,0.049202802196012606,0.06720074844758264,0.05827291988129589,0.07059456131353406,0.07457239079757812,0.05850324741770553,0.07029953926130825,0.07301884604507015
2023-09-04,0.05087793267135661,0.07070416370145624,0.04952876423104355,0.07072025139323564,0.0575011298312319,0.06740960111719298,0.07316448728072442,0.05908007056875231,0.06896781139996123,0.07332635863693383
2023-09-05,0.046429503646355647,0.06880407578328929,0.04771005894782884,0.07249552025866673,0.05222238645162786,0.07152434295684677,0.07351900384123128,0.05761195858423263,0.0703069275737659,0.0726315190218081
2023-09-06,0.047662261918060334,0.07002362282326481,0.04725313018351018,0.06790034479917914,0.05062716654835954,0.0726953050638611,0.07393066846909453,0.05900943018542266,0.07459618704554137,0.07273859869523144
2023-09-07,0.04954550746819855,0.07161734233663236,0.04217470217681129,0.06797409791105748,0.04998143334282822,0.06947884014144497,0.07056607965252178,0.059730225560601445,0.07300148344184668,0.06991985922444412
2023-09-08,0.04622646710682288,0.07205090366355414,0.04315137960365729,0.06579755220630207,0.05218347622964617,0.06587856120865099,0.07160709140124363,0.057302875427167374,0.07248444859888949,0.07036909501558755
2023-09-09,0.04715250650363892,0.07137643151968061,0.04542618941043765,0.061946250825232335,0.05054724074820371,0.06434391697065582,0.07281575797894002,0.05842233033582911,0.07234274147218384,0.07147703402283224
2023-09-10,0.051457803306928514,0.07160274898150974,0.045498208002059275,0.06629206273553001,0.05033625765267922,0.059331589645937585,0.07429547996318386,0.05851622979641663,0.07268051071588151,0.07234075721793758
2023-09-11,0.05302644221349468,0.06833246778080909,0.041628275825478615,0.06918459549733756,0.04873034771515623,0.057641935508917504,0.07360928083652037,0.059163360950212816,0.07469996239939075,0.07370307637139567
2023-09-12,0.05188305985487985,0.06939440251212375,0.04560899084311457,0.07006430458588989,0.05115779977755216,0.056029326986129155,0.07366546334709682,0.06206554907588059,0.07736835524066703,0.07116048517604098
2023-09-13,0.05516882169590589,0.06901940884045284,0.05070803931162182,0.07043569881310971,0.05473359387734778,0.05292717423492929,0.07265124143576786,0.0595047298077783,0.07723320078384134,0.06643246604250769
2023-09-14,0.05792278441686124,0.0697494557706367,0.051060959051975545,0.06973559187445838,0.05712032720087622,0.04900824714692559,0.07361782033588103,0.057218533387359084,0.07646770121598617,0.07106466842910321
2023-09-15,0.056398979483562775,0.07037129424996695,0.059550945074111024,0.07168917656681545,0.06115744826337263,0.05395647557891644,0.06951384231961005,0.05677774227989523,0.0762240431271769,0.07281914016227187
2023-09-16,0.053887497403206135,0.0689519997101882,0.06407135842517472,0.07260450462997387,0.059092436117220634,0.055945723054401444,0.07015341243698793,0.05578534400840633,0.072478847565076,0.0714814684767269
2023-09-17,0.05530947009016698,0.06896207741298005,0.06539611101271103,0.0723212453873791,0.06142459193415713,0.05784720421983082,0.06575170406181746,0.05388811301196788,0.07381404628059852,0.07999703717268483
2023-09-18,0.05437111157600439,0.0688149952883469,0.06851203750324392,0.07399119322255815,0.058927856820972464,0.05251830149316568,0.06661420714915312,0.05259270805716734,0.07237337884857012,0.0830792457413423
2023-09-19,0.05557324634764894,0.0717764748566365,0.06765055518102635,0.07265325044134448,0.05988594758236494,0.051787701519483934,0.06719875413363649,0.05572194517423,0.07291050191822818,0.08434919250687797
2023-09-20,0.058511886331208914,0.06867795322140506,0.06892340112670559,0.07423185733288257,0.05981585193630077,0.045665660049495606,0.06820052462972173,0.05848523672877604,0.07551281496115494,0.08241394006470817
2023-09-21,0.05983991958599191,0.07122925881034976,0.06940619487046062,0.0729193426162022,0.06224143358808945,0.04413108162771666,0.06528422005846134,0.06074437207404245,0.0777478954023949,0.08454100467300163
2023-09-22,0.055698897767211174,0.0725756053009464,0.06733725325014663,0.07270223149148011,0.06256262135735398,0.03656379202533439,0.06598301589874762,0.05991310849693353,0.07729499791923898,0.08441372834294314
2023-09-23,0.05689563556309863,0.07497942469332022,0.0692337823181848,0.07335513333202759,0.06121291194078963,0.03907653929870596,0.06847231933070787,0.06302245282868327,0.07695855315450299,0.08397400331804776
2023-09-24,0.05799536786175521,0.07609869491253465,0.0726370174973534,0.07401748794508696,0.06162900064838492,0.039782090052512195,0.06796098829762753,0.05995296173479078,0.07854191013028536,0.08288880268993519
2023-09-25,0.06065520683063238,0.07876874576346753,0.07092358681570331,0.07402045457078905,0.06070040751922103,0.02896208582256312,0.07180583010788932,0.05839154254963605,0.07479645839484095,0.08769801201782991
2023-09-26,0.06433050107095588,0.07718889272940853,0.0670495474925394,0.07235200094949795,0.06338657761269419,0.030188121857380734,0.0700941211819871,0.0601320654379572,0.07684698599417482,0.0880731121080274
2023-09-27,0.06516336999421093,0.07904872502900501,0.06957303039124811,0.07306652125246844,0.06224127196539928,0.031251771741919246,0.06835157505176312,0.060536456269608345,0.07786262216701689,0.08925888614452028
2023-09-28,0.06434329019837483,0.07871166244685981,0.07558424509839683,0.07212855098690028,0.06391731798071874,0.01971635863043073,0.0692724463822383,0.06329998201372493,0.07775675984295922,0.0849635294558113
2023-09-29,0.06968338601210443,0.08251081799610371,0.07384649155975735,0.06986453716553485,0.06234652945336494,0.01689634962727319,0.0653398444228376,0.06313188927246681,0.07692777593673325,0.08761092703998434
2023-09-30,0.07085462196211299,0.08643103594255427,0.08153789916813725,0.06764586605459053,0.05902039081581587,0.0075491544257496705,0.06566870691557034,0.0652620006035832,0.0770275387786029,0.08729241368438397
2023-10-01,0.07047605406639063,0.08976454183190624,0.08510761793503967,0.06943844545016283,0.062174184229880594,0.017926483923013332,0.0641328078344922,0.06309989714397722,0.07634966637570942,0.08191570448537758
2023-10-02,0.06799580380774914,0.08796168667904779,0.09146617396707563,0.06999756986859927,0.06643287592264943,0.02004700850662258,0.06679972008483344,0.06583086945399741,0.07635997189677474,0.08216800956356018
2023-10-03,0.06919207081451437,0.08812681991874115,0.09010229658791567,0.07210778870582873,0.07048598279547863,0.02618422278655151,0.06683006515244183,0.06373486196577546,0.07439825860072527,0.08449562520824944
2023-10-04,0.0653716219903483,0.08766010835058695,0.09367001164078759,0.07102684784924279,0.0746594091142019,0.030494472187362023,0.06760841069175376,0.0679029236157455,0.07353699202440726,0.0815450358259268
2023-10-05,0.06404791647121971,0.09118295497104836,0.10090417280572841,0.07127042679272837,0.07526070277094454,0.024644697933764316,0.06709422874428077,0.06869543496812686,0.07396378683345695,0.08480118890049321
2023-10-06,0.0680895509245817,0.09076754816925232,0.09824926086176274,0.0704615611629178,0.07538853208957104,0.026008203728236708,0.0676357205104213,0.06864900864731445,0.07266500866710908,0.0896142209885673
2023-10-07,0.06735237328241273,0.08579923214413514,0.10026394672619508,0.07031248967002293,0.07293815959751497,0.0290645143020533,0.06553056994530604,0.06724548401227813,0.0732412933679961,0.08819659648912147
2023-10-08,0.06861802561963679,0.08848064738417141,0.10455245875599398,0.07155657887471116,0.07251700849078606,0.034730910179502694,0.06683985618488417,0.06606469351412382,0.07286352987731746,0.0902269186470128
2023-10-09,0.06396713579204905,0.0801174840695443,0.10147427638403714,0.06788100246042136,0.07431858013401357,0.03292276864484655,0.06675017920835409,0.06566604035881769,0.07362949121114179,0.08969036419682237
2023-10-10,0.06669992870969592,0.07673717025543807,0.0955355791943001,0.06829352105290075,0.07216347390848452,0.03125277483100039,0.06756183335934582,0.06430273874315597,0.07010214335005571,0.08293257802986104
2023-10-11,0.07128820116288367,0.0723467504246617,0.09739378761895698,0.07084294421341465,0.06930725356767457,0.028853835604572654,0.0690618491240249,0.06595965927553357,0.06798324007502346,0.0802198481846458
2023-10-12,0.07053990820763122,0.0747101261587371,0.09440005203721076,0.07225496487316144,0.0711309174357607,0.022793322745432772,0.06957871232669154,0.06858822823711877,0.0698882046964149,0.0752516457907477
2023-10-13,0.0742365044362527,0.08259077046481751,0.0952392810811815,0.06973832025777392,0.0745104564875928,0.024704717009799166,0.06745066329125639,0.06835060210565988,0.07080815021174405,0.07324066994039041
2023-10-14,0.07597537851022292,0.08433089580644866,0.09532472799109681,0.06649521123416838,0.07726601532341844,0.03556607930734988,0.0676058510611132,0.07119001655564958,0.06884033910688334,0.0748609241067879
2023-10-15,0.07609371687953548,0.08048055207595954,0.09887461935313742,0.06710762932480031,0.07865189954745797,0.029010617551821716,0.06560011290048676,0.07314683305452509,0.06772645098251716,0.0779749127445468
2023-10-16,0.07122280801958247,0.08205743223298899,0.09970228995109978,0.06748276861846934,0.0767410844295866,0.028374990946398372,0.06695961370748083,0.07393918949498972,0.06710173403270625,0.07643543989642737
2023-10-17,0.06895660432992469,0.08443599503270381,0.09407310288946047,0.06777480087684316,0.07490550966296168,0.023278816971791932,0.07091195621010764,0.07378718843771379,0.06369515846141052,0.07761120478088152
2023-10-18,0.06960925714244987,0.08212157725468232,0.09615196692721795,0.07165609521635977,0.0684003242715375,0.029044218183794344,0.07109911820962134,0.07727508826671357,0.06671728691393625,0.08150919757986597
2023-10-19,0.06919628480283493,0.08499379704735548,0.09165018276228194,0.0698392647031021,0.06338413602665087,0.02481116772488711,0.06937925379296318,0.07679087497517349,0.06526818935774988,0.08240923155821703
2023-10-20,0.06576592922313548,0.08524253896242816,0.08485942359143861,0.07199090986475458,0.06139010935469606,0.044301540256115636,0.07042670986157833,0.07456134489532008,0.06700766814553921,0.08313078727604958
2023-10-21,0.06816221885260086,0.08298282405968467,0.08139181238173264,0.06960472213738185,0.06056515221745574,0.04600925501870444,0.07034090051605381,0.07666536393789952,0.06780522196844725,0.08207188905540332
2023-10-22,0.0723504552804022,0.08171140597766942,0.0871105769281491,0.07355761625861776,0.05804179462117008,0.04426293169196284,0.07113394192111101,0.07676395860114121,0.0678640380313013,0.08416182860539655
2023-10-23,0.07443599367745396,0.08274325819016806,0.08312129049956754,0.0690306830615791,0.061325949944281435,0.0427572221105123,0.06965336933179418,0.07592941054900866,0.0679264652297357,0.08694101730640315
2023-10-24,0.07280711648912042,0.08090840748309441,0.09088387668212088,0.07229624773002472,0.06040929395041118,0.02383289870840935,0.07201082055409823,0.07778911121482893,0.06894028903188291,0.08698108852343359
2023-10-25,0.07087173084928348,0.0799271673019438,0.09012377224734629,0.07236274205329443,0.057838535922316164,0.028694468925246894,0.07469586242959388,0.07890726480913046,0.06802206313526606,0.08778506091880943
2023-10-26,0.07088913986909436,0.07988293790765434,0.08782988033110106,0.07303423301219095,0.05511522271571755,0.019680642533530697,0.07432174209700405,0.07949837696243313,0.06815999835099908,0.08983777437758646
2023-10-27,0.07128759473967795,0.08156598532731235,0.09177536397210309,0.07178796346635088,0.05761118450774679,0.0183711367782495,0.06832271950963163,0.07595302835192232,0.06795055649300248,0.09287290391353538
2023-10-28,0.06984441391828936,0.07842720766092326,0.09290138525707699,0.07010780243752583,0.06012226760507281,0.016128829376734946,0.06988987157443784,0.07478802295879429,0.06656326699237874,0.09030147632560222
2023-10-29,0.07623664681418414,0.07648156787693591,0.09646591580529108,0.0724095193359275,0.05982561131609522,0.004566863748865847,0.0700224099476341,0.07090681812502227,0.06725389922945124,0.08781770082773885
2023-10-30,0.08151032915715622,0.07991908107674088,0.09921492459739689,0.07661759643646632,0.0620621469476831,-0.0049177986642937495,0.062185798233757195,0.0673169480992495,0.06780102017791026,0.08960509635458896
2023-10-31,0.08298365943334866,0.0822635376269672,0.09611194440047142,0.0738313192121521,0.0641541651328916,-0.01369079609173552,0.060684049453845944,0.06787376044147943,0.06787343991184568,0.09017855079566202
2023-11-01,0.08702532305914197,0.07946934910130612,0.09501565285990025,0.07643269882413085,0.06546164810925126,-0.015881671642163246,0.057921286017726815,0.0666062025075957,0.06817644632270997,0.08886336963590684
2023-11-02,0.0869762532148664,0.08302138789192613,0.10169683629204815,0.08294595276935694,0.06335581798187889,-0.003765331685682607,0.06194986199575573,0.06464128526554824,0.07003255286154218,0.08918887762965491
2023-11-03,0.08705611818190544,0.08432698814482975,0.0928009304157863,0.0795676010328758,0.06209513546886451,0.014841485906564037,0.05670276994576803,0.06560811327482961,0.06942061994936274,0.08608695954130242
2023-11-04,0.08801276874084736,0.07922030142395155,0.09033285843154588,0.06957978807654167,0.06472929990605164,0.02872997974158894,0.06259311068680916,0.06821587575929891,0.06954197044692007,0.08418914617621827
2023-11-05,0.08748642720112128,0.08365581028217278,0.09232870263748046,0.07170385383937858,0.06331016379218594,0.05036795058810372,0.0672603550765577,0.06508822153260209,0.06882729099057462,0.0837977558433358
2023-11-06,0.08803735521119595,0.08223875586524633,0.09137067674410095,0.06772333849262165,0.0622848941806058,0.05503364095461874,0.06790952366803148,0.06433873686249322,0.06863375609249785,0.08287818137921599
2023-11-07,0.08796445386956032,0.08252817598286528,0.09946568085427206,0.0698721113771658,0.06202398208600581,0.06670714570735252,0.0692107966411766,0.06532583747400585,0.06639512220108539,0.08145855041080172
2023-11-08,0.08494824029414025,0.08129410442034236,0.09750217104562643,0.07391552084998801,0.06236657797182443,0.07087242048508094,0.06904817330001853,0.06624800821581123,0.06801209624939886,0.08093969573766245
2023-11-09,0.08362695089398654,0.08158251260444337,0.10217567657485412,0.0791079865074112,0.05830676018704494,0.06877927785284874,0.06811889111761535,0.0691922463292684,0.06666293164140713,0.07996047075394337
2023-11-10,0.08423296432783027,0.07903977768801182,0.1050997256486586,0.07186915320968702,0.05987991102839549,0.06962153406409631,0.07044554193213075,0.06981205861388118,0.06652188583048115,0.07805864331493265
2023-11-11,0.08391964572866853,0.0815558160499337,0.10332809672460318,0.07232405263312268,0.06405806332507066,0.06734634359840445,0.06700755539196795,0.06852961687621464,0.06662179179302069,0.07610752966427901
2023-11-12,0.08292002708342268,0.07828540940794881,0.10748967781053581,0.0685196107976397,0.0655008340022797,0.060407250208580225,0.0650959908158524,0.06648856927245254,0.06735851464942513,0.07675778379052287
2023-11-13,0.08407115548293916,0.0785063283989425,0.10372398738219597,0.06862698891698339,0.06543085014771059,0.0660631676985958,0.06554129823909224,0.065852581750911,0.06911632749253911,0.07601038954650359
2023-11-14,0.0849761164740086,0.07633813002509632,0.10083108636911554,0.0634414091111236,0.0653148897205233,0.06340972006348199,0.07183741242044439,0.06468925149314167,0.07196730581514285,0.07606188791316398
2023-11-15,0.08339622572582904,0.07512497623371167,0.10392570764159982,0.05894314147526015,0.06566406737807244,0.06633644872953405,0.06622034262901566,0.06510327816212913,0.0703677036866588,0.07506629837657755
2023-11-16,0.08346213097064056,0.07433098028322634,0.10924896301736021,0.056911895198271764,0.06562729323533045,0.06617819958224037,0.07141117554912817,0.06473334821549177,0.0686873748350216,0.071482139284052
2023-11-17,0.08246712967964624,0.0754418498549629,0.11453456951878599,0.059441237832929504,0.06288906481322185,0.06258499057701934,0.07475012441174982,0.06576081070578406,0.06876635051030405,0.07140177016510568
