Date,Simulation 1,Simulation 2,Simulation 3,Simulation 4,Simulation 5,Simulation 6,Simulation 7,Simulation 8,Simulation 9,Simulation 10,Simulation 11,Simulation 12,Simulation 13,Simulation 14,Simulation 15,Simulation 16,Simulation 17,Simulation 18,Simulation 19,Simulation 20,Simulation 21,Simulation 22,Simulation 23,Simulation 24,Simulation 25,Simulation 26,Simulation 27,Simulation 28,Simulation 29,Simulation 30
2023-06-02,0.07649967158319661,0.06674211955582572,0.056580770253383886,0.0647483842695185,0.06065322012036457,0.0696977644109267,0.07150965782117716,0.07365267998740023,0.09216764729188755,0.05974455525563622,0.06810763344857076,0.06149271527232918,0.07724953940206905,0.07335027206866307,0.0692714524313245,0.059318648257246157,0.06288915100178356,0.07112767690191425,0.06990846866391827,0.06287086942237996,0.07301010842852645,0.06837251267767595,0.06546810557479207,0.07302288887120595,0.06337626296791546,0.06866267198058924,0.06944761680979494,0.07785981739805797,0.06744187648300211,0.07015473681196145
2023-06-03,0.07662656869331837,0.07533643313913205,0.06358946943724111,0.059731721733218585,0.06834391156439035,0.062660439830722,0.0861365115737531,0.06545907946588556,0.07619213418274089,0.06545013006200275,0.07123824422568006,0.06026765032836051,0.0694040275842792,0.06876226949101669,0.06705307183875767,0.0605932580608459,0.0613005803957893,0.080482089330663,0.07558321543561451,0.05940090830957634,0.07118716242146546,0.064638022248466,0.06603824938576926,0.0678179507688762,0.07096070827260682,0.0643845818135971,0.06788904591214699,0.07684697084499743,0.0698143833350577,0.07093496183776163
2023-06-04,0.08138512100063788,0.06084461233736585,0.07529085248414115,0.06821946067981631,0.06887802942326574,0.06620656758560992,0.08176213883091349,0.06661575964417481,0.09016235173056009,0.07465785740104809,0.07593348854792276,0.06254385575011305,0.07030414087352407,0.06575058350381481,0.0669739346734317,0.0646950524084442,0.06559783254582649,0.08157159237821683,0.07539298247962944,0.06651286473588335,0.06717583432285427,0.07459755638840633,0.06596275859905891,0.06994077975863279,0.07651129020159203,0.06338860941155022,0.05931945933730369,0.07651096248005568,0.05668791313308125,0.06923531475118114
2023-06-05,0.08143230436062404,0.06291246220044386,0.06878056601755897,0.07286668190209811,0.0689552618378573,0.06667836594399516,0.07171396872205656,0.07245342419404106,0.07610080198689417,0.0708662630857877,0.06758592182234387,0.06759093262491234,0.07868315532209727,0.07194269809974631,0.062997558903203,0.06829784558126634,0.061508949406504095,0.06336521719271622,0.07523012235006686,0.06635029753957043,0.06529567883573512,0.08018455924935455,0.06972076567759246,0.0729417147600258,0.07572371317542549,0.07848607295987607,0.06949877522235588,0.07245817842431768,0.05954830270311108,0.062324108253662316
2023-06-06,0.07809041961683526,0.06521689182600214,0.05853281888623638,0.07742138559659295,0.07019173576805146,0.0698174006150211,0.08326247321598335,0.06872160906152448,0.06743350636586724,0.07307324126278392,0.0743048011650481,0.06868195446805223,0.06719000956258728,0.06895245995334286,0.06915901874413914,0.0685274472524528,0.05813719355949839,0.06880491816553207,0.0687379528284401,0.059554023087236084,0.06383512962846111,0.06876618280391207,0.07193375342732854,0.07139821412662034,0.07308899223130509,0.0657745221624721,0.06538675657170154,0.06798978169837373,0.053040722187035566,0.06958573140036639
2023-06-07,0.07970945136231686,0.07175765693285457,0.06908057172386657,0.0730265852116295,0.06395565001045084,0.06113940162987623,0.08034393444767525,0.06695582917987437,0.07066864087792663,0.08204653863593876,0.07507878535183324,0.0603105324321489,0.07550259887562312,0.0732331050724338,0.06753611744602869,0.06477573026067125,0.06104512915993934,0.07757006562921637,0.06624837325278089,0.06455488718147091,0.05995991448624307,0.07415103527053608,0.0644959649260753,0.06511448911526788,0.07002160107825339,0.0658522154509456,0.059675291990716764,0.07668633096902565,0.060147192447853125,0.07567750764884103
2023-06-08,0.0799487673002026,0.062490152317504474,0.0656892428651512,0.0693587613919036,0.06818402453470403,0.06163690048007772,0.07515913275191079,0.06209956947717547,0.0679063583991179,0.07780161593116738,0.0739438155561215,0.05885213979515379,0.07401688982104489,0.07411001097113555,0.06968855687375916,0.06953316154372638,0.07319781636335848,0.06182752875013009,0.07727243583781619,0.06081350258257036,0.06500236945605724,0.072318918207154,0.07214527862893425,0.06339306489799419,0.07560051483944327,0.06279087913966305,0.05928469635168033,0.0711286238671924,0.07230280090563262,0.06473455763170795
2023-06-09,0.08439059149689572,0.06417530254528636,0.06355004409231549,0.06861451392027493,0.06613795766218267,0.07345188742735226,0.07606072212366002,0.06857776335674474,0.07265591213194086,0.0834430287369785,0.0669537292193978,0.06865851592192425,0.07651382582986102,0.07324433025340392,0.07306274097575995,0.06826456445191624,0.06649399124149073,0.07225355858030974,0.07669871634504752,0.07046020215803328,0.0658976312389678,0.07129855358768626,0.07562089945589288,0.06914034603830051,0.07998025246244886,0.07181998622054953,0.06071898602175357,0.06808723104823385,0.06301347394379414,0.06972148596895555
2023-06-10,0.07870918464210687,0.06288945959011345,0.07179479987294524,0.06225873106212088,0.07372009076764348,0.07956100041845908,0.07471556975416047,0.06946925771013852,0.07126889672178349,0.07421874056405257,0.07055123361882773,0.07545145652640585,0.06947831783256804,0.08338647843972734,0.07463055603369857,0.07482295912136992,0.05568390036221186,0.07080068014339043,0.07498308586675996,0.0637770601006786,0.07323151076340192,0.07250532257488182,0.07648703705324528,0.07420977067494439,0.07929330693839884,0.06317593834061928,0.07766124199975404,0.06972972519284225,0.06211116093067981,0.07471013547322174
2023-06-11,0.07870068372959126,0.06528456304116939,0.06560193493162414,0.07018647349796156,0.07461627722360469,0.06299714059928252,0.07686787393064241,0.06880304729846445,0.07033014207386137,0.07227466376702255,0.0793314726855271,0.06865267635210341,0.06485843676676566,0.08088210872278766,0.0705365252738938,0.0747727846527018,0.058046987246367004,0.06166144232442046,0.08546519691128157,0.06727610542907901,0.07544521842487903,0.06544793400385819,0.08094386185528253,0.06062098851755244,0.07617773763127896,0.07065587440410771,0.07341019430642019,0.06976200160774756,0.06463248508444627,0.08176301778162902
2023-06-12,0.07429308047276958,0.06879165496290804,0.06568634223664704,0.06314117564484276,0.0710798149261159,0.07166993206002861,0.07901258238529672,0.06149737019668982,0.07087068300888522,0.0817779424771734,0.06836627850429138,0.06384879856014962,0.07585730224366075,0.07549068768044223,0.06113506184195184,0.07124572067205204,0.07994786676234741,0.06597807557734116,0.07819585256830228,0.06789416392657464,0.0739438768231457,0.06817767015625313,0.0681105146096196,0.05991494744219744,0.07839398302358376,0.06800696457879349,0.08552470077530491,0.0672464560067545,0.06777483983822934,0.07442392620909316
2023-06-13,0.06248305604516893,0.06206866907624087,0.06396265151982719,0.05773634562763085,0.06594576521854476,0.06766824294196903,0.07734820169144659,0.07393881572882638,0.07833029415642763,0.07979082920568238,0.05690260925770382,0.07421295025885043,0.07570964780669465,0.07074909477679854,0.060977283933534805,0.07088208118697915,0.06919916740922614,0.06349901647844872,0.07930265503529074,0.07010197187071136,0.07156718731513141,0.06456546364375083,0.08171420052495401,0.06582514035623012,0.06986561701583069,0.08083473744404181,0.08006866922901038,0.06642236466079135,0.06596988152070314,0.07121813790935863
2023-06-14,0.07245176450601555,0.07026779385937505,0.06487249258361268,0.06341640250268575,0.0697754512656287,0.06201637324154694,0.08496453220792222,0.07279635715940717,0.07162055315468112,0.07454616948275611,0.0570876562368645,0.07029711900561304,0.07154036000044853,0.07923913879739564,0.0711904157876723,0.06680089973518949,0.06388472974795999,0.07001568985939018,0.07574361614899916,0.07523270879713374,0.05579688729291646,0.06139077178402619,0.06857299035786107,0.07177376419420756,0.0741092982519457,0.06140623549835345,0.0778283621931696,0.07069549822696403,0.06208133518032148,0.0832374811815716
2023-06-15,0.07952572219684545,0.0748996354158277,0.06742009287771873,0.07446690298718461,0.07089090594548826,0.06111903226931479,0.0733609883539546,0.06627048419196761,0.07021101141018508,0.08022148834974473,0.0661087060923175,0.07154513799812702,0.07565102220986977,0.08104646487092615,0.07384689348929506,0.06880638499851296,0.07100376627700054,0.07212686799897784,0.06850087058814205,0.07936216881687161,0.0690396655216594,0.06323279747476522,0.0632985610683735,0.07050746641394395,0.0821666669175564,0.08719423643530821,0.07108249871612353,0.07105093722847326,0.06432526043222637,0.07632482198058664
2023-06-16,0.06843875610158609,0.07273559839713492,0.06199474609368063,0.07013952019197306,0.06308906882351975,0.06290531761275255,0.07073767928109888,0.07933577937191282,0.07481670629267337,0.07978012336862966,0.08179978602997594,0.07891170741726385,0.07712541197298811,0.06906629331113374,0.07614406273890638,0.06358370869862782,0.07931525226588967,0.06675109208865848,0.0666231854576749,0.08070950831811231,0.08163178619006295,0.05530069139987221,0.0721047608077446,0.07322486428488374,0.07531741944910289,0.08560024437589117,0.07809456065368615,0.06777521492472668,0.06718764532505515,0.08109043232048957
2023-06-17,0.08370577043933003,0.07553831285553894,0.06273173620539024,0.06177773444795974,0.07667699203719514,0.06974495989525442,0.07990496124242408,0.07516531173834586,0.06509813374510659,0.07874444854112736,0.07840547860054653,0.07713651923922507,0.0681334087560187,0.07109823550573191,0.07014852347071379,0.06730215724428716,0.07557203493586115,0.06462470943241867,0.07517235800130088,0.08176695263231981,0.06944097730596273,0.05356215115761023,0.07723001730458703,0.07327465914173426,0.07394787466352096,0.05670850751322576,0.08275493826845354,0.07111797351000204,0.06981616830091181,0.08052787860404503
2023-06-18,0.07288856935842794,0.07027070786305566,0.06485552602529399,0.06353390881533767,0.07589778710922827,0.07155189082158442,0.0696100233135359,0.06094601465281851,0.06513476006205918,0.07520223847434421,0.08755707995410619,0.07375571125787014,0.059600177828403045,0.07578084577886639,0.06544084173696237,0.05857329541893196,0.0758861837882845,0.06911917797858695,0.06951362684282046,0.0725593738860679,0.06744571177636846,0.06246272166059931,0.07440750888379649,0.06677158964759697,0.08194497652666838,0.051889970386838284,0.07897965795377168,0.06547701851140535,0.0713427413614381,0.07086263093158286
2023-06-19,0.07180079176518696,0.06963020877417463,0.06222803599747257,0.07107974231673046,0.08221403099640526,0.0690837425508688,0.07822838447592423,0.06593884015993998,0.07263853713270814,0.0762069488122056,0.0830035473121456,0.07795078300087634,0.05801681200706964,0.0648351751387243,0.07449286972367213,0.057205719431369,0.07567725578082954,0.06265474194146804,0.061890953929273074,0.07930963953558642,0.07199661925715223,0.06685655045686502,0.07493357423356489,0.06831376323447817,0.07764789414720688,0.07267328517441066,0.07981336835894062,0.06918711531463312,0.06544737939907525,0.0847653090117643
2023-06-20,0.07410432999591895,0.06616118174590986,0.058467809193383034,0.0673753646282897,0.07159749400824424,0.06794150085095403,0.08120227272110415,0.05495827737951048,0.07662411978087948,0.07720998365117442,0.0904811940285668,0.07232257267408289,0.05166003412124098,0.06647332727313018,0.07698786261219362,0.07286553099210674,0.07106956198027899,0.06558627960525346,0.06945085473739383,0.07172847916404203,0.07911220506303829,0.0685784256406425,0.07757495048187103,0.0765329335868122,0.0835821158908123,0.06463700424423167,0.07963796202620345,0.055997797369446226,0.06948465912060031,0.07882638137228778
2023-06-21,0.08136454703197023,0.06648367653942092,0.05610151685968743,0.06233246061314517,0.08396048098973106,0.06976753737997708,0.07424002766250538,0.06569202237911324,0.07303493321957714,0.0727715017421152,0.08222324895671254,0.07070192665259699,0.043506823108403175,0.07884545386638797,0.07133798479234947,0.07766202772762436,0.07228836822468761,0.06361547960851568,0.07611248583939022,0.07175569749060885,0.07415766595986512,0.0651023607048055,0.06988396125109535,0.07258932784267035,0.08161190805232521,0.05812954851592665,0.07877057471838443,0.06568653912178532,0.07073578348120092,0.07549632386950472
2023-06-22,0.08297041596597181,0.07046002999617648,0.06048213004001128,0.06523517423945807,0.07153079773869875,0.06902235198191833,0.07788673167481293,0.06372289595363184,0.06883826929069102,0.0632450954392673,0.08270913236624516,0.06938812521534984,0.04943987427475814,0.0651968178305217,0.07121808060854289,0.07823499217462306,0.07071436490814469,0.06677366049634531,0.07808833922054009,0.07085852582615147,0.059320207254792964,0.07070016255791087,0.07126416982506974,0.06319261329139601,0.0840178502926587,0.07619154052419846,0.08089637416347362,0.06122052109661642,0.0671742109107102,0.07341813124014293
2023-06-23,0.07845290478547316,0.06580824762730714,0.06085695286085541,0.07118081759411328,0.06607423906495516,0.07222326117438713,0.07444703583608289,0.05794337176021544,0.07893776085468851,0.06882256051628485,0.07880585754347047,0.06926808409620402,0.05125551262066863,0.06983167415418635,0.06601250246356326,0.06270764359081243,0.06340456436619278,0.07256499632010896,0.08709127148270861,0.0809526513581517,0.06240879203104274,0.07781472544132749,0.08590519122886012,0.07553485024843672,0.07854931096146149,0.07438974706284653,0.08271140378972791,0.061281102559638326,0.0646874966021963,0.08263118652746665
2023-06-24,0.07947651328274678,0.06496944935232526,0.07283894016795701,0.07808181143914526,0.07474475352689039,0.06753827338826777,0.06591094129107047,0.06959773927203051,0.07443781851704115,0.08673104689108217,0.07413186932088452,0.06750767810544084,0.054273592076273705,0.08530536246509768,0.06764518747719894,0.05851347224361637,0.05542940615685939,0.06893426765277968,0.0866790654444526,0.08525529706871302,0.060347097105313774,0.07793948855301153,0.06509022517777269,0.07653709120508569,0.080370377015765,0.056409613921530335,0.07237233984471335,0.07494704448733869,0.06772963226526904,0.07754172814446118
2023-06-25,0.07427791480692861,0.06482490245976713,0.05685419576575086,0.06596400749010319,0.07340285431921337,0.06822712117935391,0.07488272001560975,0.060428194829601684,0.071568826765208,0.0626071449301194,0.07569905877702418,0.0680481926272563,0.0588957369894382,0.07322517282503334,0.07672804295491148,0.05618738770801475,0.07071834296028422,0.06893673135559329,0.07379260356751832,0.07105395981730822,0.06814460485380452,0.06442707405432276,0.06570544447889497,0.07519558079513503,0.08747214478728296,0.07476702366212733,0.07083012142872265,0.08386316222263346,0.0727234927072462,0.06354316304366774
2023-06-26,0.06458911702455866,0.06275175132729292,0.061586436744256595,0.06365201511745024,0.05739633213479846,0.0693691590265584,0.0794534258948848,0.06514027746011491,0.07388301956956005,0.05788024709676667,0.07317435638874493,0.06736384896297504,0.05828357500248284,0.06770286926497979,0.06750148636431584,0.0488436095970083,0.07716975499737211,0.07183499451661907,0.07664795190246401,0.07017919486458124,0.08015431228826703,0.058588835465962455,0.07241548582138074,0.0841799629528933,0.07443471345524123,0.07692738731889757,0.07231544545965808,0.07278172662268398,0.07676752794459189,0.06674522159653816
2023-06-27,0.06826086840906789,0.062000638719671375,0.06995415430988279,0.06463977153806211,0.06042431932312923,0.06885114008832298,0.0740835658576943,0.055227250958292506,0.07292280029568773,0.06838930674112108,0.07912327859997838,0.06898840648008517,0.059262623177051194,0.0749347916873551,0.06501529192353554,0.057743032686388085,0.07348352375482436,0.07502256834026264,0.08418116363517783,0.0710262886459037,0.06703801236504578,0.0691697032020841,0.06525521143079317,0.07553024123213481,0.08342765951187549,0.07138601989828411,0.06228674191330601,0.07322146267122762,0.06414979568066499,0.07757223149566547
2023-06-28,0.07174166852235361,0.06483394439827353,0.07390745773699332,0.05332494549904808,0.07345660216120384,0.06990147593499724,0.07355330763468045,0.056591235747847364,0.06916926699566825,0.07046557970911793,0.07770627147350985,0.06966885368164821,0.06215113499591518,0.07628395168747262,0.0691307119983464,0.05712706070987583,0.07498965370504013,0.07587318739714141,0.07441877169901878,0.07133462225614046,0.055285570858540044,0.0764899219967062,0.06573598660061224,0.06897523013926453,0.06974711624503274,0.07315009825054948,0.07397987519408575,0.07797557767328028,0.0731808329048248,0.07197995873987278
2023-06-29,0.0762895109945185,0.06008808191656101,0.07093317334482874,0.05490425589413665,0.08172047171606753,0.07069384870763899,0.06436635744697895,0.053511050668347215,0.07309000232350484,0.07292184192253764,0.0773124180208826,0.07084109441882432,0.05778283762422817,0.07400678183990612,0.06788562498788157,0.058602122167598684,0.07630118936718916,0.07567230931666316,0.07697848531552971,0.07335359512738857,0.0698625529134512,0.06906496901283808,0.06974687007378974,0.059636007247059655,0.07060558270159575,0.07482135873662969,0.08076983673476879,0.06991462657705395,0.07011269605768305,0.07326825084747743
2023-06-30,0.07922727394065049,0.06446164805218282,0.06458386464504559,0.0538640687510925,0.07808475113464484,0.0761902896729074,0.06509272261129172,0.06684798722362618,0.06673429295896553,0.07624102053924457,0.07509812255978623,0.07687289292588777,0.057069927593567306,0.06553312756059794,0.05901239217469648,0.059718382164486494,0.068528603837391,0.07607476027848893,0.08294094073586751,0.07599854565613842,0.058648698528480994,0.07456947494982816,0.06774981162388624,0.06723511225023267,0.0795124023972011,0.06915276487672303,0.07482082604484712,0.07699139523099587,0.07087449047154859,0.07226814900013648
2023-07-01,0.07357640326172417,0.07504288201421944,0.06787354559675242,0.06456509318573826,0.07263072111663306,0.07254621307283039,0.06629877745793632,0.07595523897677783,0.06593886886648528,0.08054944893352266,0.0813035299735954,0.06606225081046666,0.06114641903905378,0.06596718973327473,0.062214202168946804,0.05827328543265134,0.06453535154577086,0.06840084523434609,0.06893993737391138,0.0677302271535927,0.06189353891964099,0.07576885217826398,0.0681012362436715,0.07339747403281689,0.07198544544664845,0.0716293926959758,0.0723873206972336,0.07717422409494568,0.07079294538943107,0.0701481356531469
2023-07-02,0.07256425177126824,0.07350460646171554,0.07222480288475212,0.06326052608887359,0.07983260899957009,0.07969284218586488,0.06823681239994286,0.06587774388602641,0.06703625520875207,0.08436398547673893,0.07433347710609291,0.07529852585290624,0.05831663324482855,0.07068317582761796,0.06278919185877695,0.07135730430339016,0.06491039217161892,0.06041553122217455,0.07240932017612056,0.07237574851760843,0.058181044756857134,0.07397993507164655,0.06440357109427845,0.06873405517151733,0.0728092363670292,0.06166429747583526,0.07102465413197546,0.07412655038751503,0.07425434600987352,0.07378851233515989
2023-07-03,0.06908941084011355,0.06848280867075357,0.06729527432541378,0.05287265199600202,0.07137089806069777,0.07476728422845405,0.0752884734923101,0.07310736029478848,0.06353516375610782,0.07480052533900523,0.07726805318250168,0.07338328912261624,0.05736622126373183,0.06788278106594094,0.062434729616416246,0.0709031080942733,0.06350541010270744,0.060828475754624384,0.08288091869445885,0.07865828886298913,0.059582166534276344,0.07440773437470079,0.06994502992654335,0.06863912305628664,0.08165934908598971,0.06623848682186528,0.07370986551472712,0.07894849867340727,0.06982461335784797,0.07550202071179515
2023-07-04,0.06371433214913823,0.06570544255062265,0.07102570817031455,0.06399924034309681,0.07336117063925116,0.06959218186288747,0.06952586810276548,0.0724611090149422,0.06648831317821868,0.07436213315732204,0.07516573128029456,0.06285134588583122,0.060512046936146875,0.0733672643952772,0.06250343114174962,0.05978449889921937,0.06095524701850576,0.08739399142860489,0.0798310270598396,0.07198580043308767,0.06542046071993803,0.07428713888430055,0.06654282711326709,0.07597723443730146,0.07838995945754763,0.05653516692771936,0.0747564644756066,0.07094107472504517,0.07332680299661459,0.06409582423230752
2023-07-05,0.058621769703179165,0.06521592488141692,0.06175502578869327,0.06374975930386968,0.06606304006158094,0.07264944852581541,0.06517622060866203,0.07247514932991814,0.06900900763379061,0.0731913874137582,0.06926710588361379,0.066758083761515,0.06841030615029696,0.0708144533487343,0.06492092668033118,0.07151519265062124,0.05781083526077415,0.07669761550078258,0.07713106731253498,0.07386016323819462,0.06218044563451911,0.07060877936992427,0.061239801464733935,0.07529803802582125,0.06435488751927601,0.06330803055691155,0.07050883523679409,0.0769205062368592,0.07427999503488646,0.07527901315830152
2023-07-06,0.07583057214258289,0.0757300459263964,0.07390140643425196,0.052144608938441556,0.06828303363226575,0.07439538812726232,0.07488928606238088,0.06718917322043784,0.068673486887317,0.07453278804083455,0.06959306933941528,0.07051625272180977,0.06694673907648267,0.06820940504215049,0.06107730864043535,0.06712313727166286,0.06603851081209844,0.06202634711609425,0.07747407804848326,0.07428652468194653,0.07084219982976184,0.08007877241180719,0.07655475473207062,0.0743176696074499,0.075040767385544,0.06094972823095479,0.07014583279140464,0.07626758992907008,0.06841668002460886,0.06719321384956663
2023-07-07,0.06863012711098268,0.07113032548756625,0.08145402903224275,0.056265286139119984,0.06942899232104754,0.0727509534924689,0.07197633353739419,0.05951903007166343,0.06815488150935331,0.07129227393668276,0.06784832634452168,0.07356350961659548,0.06349743262554522,0.07981424955123839,0.07189475905270312,0.06317637009261962,0.0695770344518211,0.07545648600733534,0.08724913296422367,0.07482355510621054,0.07264436701547072,0.08037974572856671,0.0695121342571472,0.07302462597114487,0.0827189824266279,0.06529741106421973,0.07476150906040652,0.07289091585270814,0.07477929950551816,0.0655920470939954
2023-07-08,0.06338052707743184,0.06433987464592969,0.07024973151223284,0.05789344323608277,0.07347408784837021,0.07806256253238604,0.06191551230289089,0.05590271172857143,0.07194762772361774,0.06688639330474427,0.06810743350809309,0.06579411993834693,0.06315196177553174,0.07499297723333584,0.06806373966839988,0.07391952245784851,0.07481973066274607,0.07613702239061673,0.08066974736359137,0.07024335984934317,0.07216269742188135,0.07136169721266483,0.06322704241266075,0.07246360775308422,0.07540849850453615,0.06331485612643262,0.06949763759569523,0.0771829646335116,0.07475655793302975,0.06403035704700681
2023-07-09,0.062152668021844985,0.06970758839537136,0.07441548276750917,0.054292721440443656,0.06977741462930419,0.08053900539888162,0.07346327516194018,0.06492327604423853,0.07896354287921951,0.07930465771336782,0.06799021269703613,0.06920741228151574,0.06492320288810406,0.06510087705096816,0.07507379650134441,0.06681744622242175,0.07973898792104119,0.07397490035826809,0.06623355307203017,0.07220356005301186,0.07312100480269033,0.07154710524092764,0.05811279484618812,0.07718489224786457,0.073603987074205,0.06457488033632897,0.07022124109189197,0.0683178715200945,0.06699461244233518,0.06079222270636006
2023-07-10,0.07115119606246322,0.08154788465104555,0.07567767782977775,0.058594617382977644,0.07652175514166366,0.0786109105861664,0.06769857601978581,0.07933761066882204,0.07881555150355819,0.07491506462924175,0.0706806369472408,0.07183353457534673,0.07607376248308892,0.07039963347284436,0.0802788108625775,0.06428524649844897,0.0707402953540338,0.07636035785918559,0.0706701517640461,0.07491857340289926,0.07879274306158542,0.06865959306178067,0.0666328245325612,0.07374785129339516,0.07618952467545262,0.0635167920378225,0.06495974757051848,0.07322668991255071,0.07466555991019641,0.07934202267806148
